timestamp,extranonce,patoshi
1237375660,1820,1
1237376784,1821,1
1237378068,1833,1
1237378208,813,0
1237379007,1840,1
1237380526,1846,1
1237380767,2429,0
1237381143,577,0
1237381737,221,0
1237381881,1853,1
1237382190,47,0
1237382831,1855,1
1237383602,1861,1
1237384458,50,0
1237384854,1863,1
1237386116,1879,1
1237387303,1886,1
1237387799,1888,1
1237388643,1889,1
1237389815,1894,1
1237390299,1900,1
1237390668,1903,1
1237391631,1906,1
1237392124,1912,1
1237393451,1913,1
1237394873,1914,1
1237396069,1928,1
1237397016,1932,1
1237397432,1933,1
1237399063,1948,1
1237399256,19,0
1237400082,1958,1
1237400693,1964,1
1237401898,1965,1
1237401943,247,0
1237402249,1967,1
1237403216,1968,1
1237403387,847,0
1237403680,27,0
1237404317,1970,1
1237405433,1985,1
1237406421,1997,1
1237406967,1999,1
1237408582,2019,1
1237409243,2020,1
1237409582,82,0
1237410288,2033,1
1237410756,2040,1
1237412019,2050,1
1237413491,2058,1
1237414322,85,0
1237414481,2080,1
1237414506,265,0
1237414851,2082,1
1237414996,43,0
1237415494,2108,1
1237416090,45,0
1237416421,2111,1
1237417527,2121,1
1237418121,2124,1
1237419019,2132,1
1237419496,2133,1
1237420540,2136,1
1237421298,2140,1
1237422088,2142,1
1237422408,5,0
1237423549,2143,1
1237423733,282,0
1237423952,8,0
1237424491,2151,1
1237425914,2153,1
1237425950,62,0
1237427295,2167,1
1237428319,2174,1
1237428473,111,0
1237429268,2175,1
1237429842,2177,1
1237430903,2178,1
1237431578,2182,1
1237431932,2185,1
1237432294,2189,1
1237433787,2196,1
1237434604,2206,1
1237435230,2219,1
1237436715,2220,1
1237436909,899,0
1237437011,900,0
1237437257,2237,1
1237438421,2239,1
1237438973,2244,1
1237440451,2248,1
1237441615,2254,1
1237441990,307,0
1237442500,2264,1
1237443203,2279,1
1237443991,2289,1
1237444992,2293,1
1237445557,2301,1
1237445649,313,0
1237445941,913,0
1237446439,2525,0
1237447027,2302,1
1237447605,2310,1
1237448211,2319,1
1237449142,2327,1
1237450145,2334,1
1237450610,2341,1
1237451454,2345,1
1237452527,2347,1
1237453754,2353,1
1237454309,2360,1
1237454419,139,0
1237455683,2361,1
1237457185,2387,1
1237457997,2396,1
1237458590,2401,1
1237459871,2405,1
1237459978,5,0
1237460784,146,0
1237460868,147,0
1237461111,2407,1
1237461110,149,0
1237461258,10,0
1237461630,2412,1
1237462770,67,0
1237463154,153,0
1237463240,2427,1
1237464535,2432,1
1237464782,16,0
1237465488,2437,1
1237466350,2445,1
1237466596,19,0
1237467901,2458,1
1237469010,2468,1
1237470700,2488,1
1237471985,2494,1
1237472319,2497,1
1237473642,2503,1
1237474979,2507,1
1237475002,2564,0
1237475633,2511,1
1237475917,132,0
1237476808,2512,1
1237477510,2517,1
1237478831,2521,1
1237479360,2530,1
1237480546,2538,1
1237480753,362,0
1237481978,2540,1
1237483362,2545,1
1237483905,176,0
1237484346,142,0
1237484890,2551,1
1237486244,2555,1
1237486650,2556,1
1237487462,2560,1
1237487835,43,0
1237488527,2561,1
1237489177,2566,1
1237489443,46,0
1237489622,2577,1
1237490088,2584,1
1237490056,2587,0
1237490206,189,0
1237490718,2605,1
1237491335,2612,1
1237492008,2614,1
1237492406,382,0
1237493103,55,0
1237495440,6,1
1237496715,10,1
1237497338,12,1
1237498026,29,1
1237498787,164,0
1237498836,30,1
1237500524,65,1
1237501238,68,1
1237501989,72,1
1237503079,73,1
1237503789,88,1
1237505139,100,1
1237505533,102,1
1237505984,109,1
1237506125,70,0
1237506696,130,1
1237507400,139,1
1237508786,159,1
1237509198,165,1
1237510095,75,0
1237510277,167,1
1237511766,170,1
1237512280,173,1
1237512837,189,1
1237513405,192,1
1237513675,80,0
1237514086,194,1
1237514165,187,0
1237514300,2622,0
1237514510,196,1
1237515179,414,0
1237515828,197,1
1237516442,199,1
1237517048,201,1
1237517771,89,0
1237518329,206,1
1237519789,212,1
1237520166,218,1
1237520548,220,1
1237520677,199,0
1237521615,225,1
1237522329,150,0
1237522927,1023,0
1237522951,237,1
1237524426,245,1
1237525774,246,1
1237526777,247,1
1237527524,257,1
1237528388,1532,0
1237528536,273,1
1237529116,280,1
1237529559,106,0
1237530425,282,1
1237531841,283,1
1237532923,295,1
1237533786,110,0
1237533945,304,1
1237535106,316,1
1237535743,317,1
1237536094,318,1
1237537344,319,1
1237537357,116,0
1237538067,325,1
1237539081,329,1
1237539463,330,1
1237539858,331,1
1237540531,226,0
1237541073,336,1
1237541235,123,0
1237542025,342,1
1237543446,343,1
1237544868,346,1
1237546450,356,1
1237547472,358,1
1237547800,2668,0
1237548874,359,1
1237549560,364,1
1237550176,387,1
1237551718,398,1
1237552348,407,1
1237553510,417,1
1237553648,1565,0
1237554306,242,0
1237555020,418,1
1237555586,425,1
1237556273,426,1
1237557348,435,1
1237558433,438,1
1237559507,442,1
1237560792,451,1
1237561411,458,1
1237562104,475,0
1237562656,459,1
1237563913,466,1
1237565193,467,1
1237566564,470,1
1237567953,476,1
1237568809,478,1
1237569108,483,0
1237569631,483,1
1237571092,489,1
1237572248,504,1
1237572805,509,1
1237574048,511,1
1237574767,22,0
1237574905,519,1
1237575475,162,0
1237575723,520,1
1237576178,523,1
1237576328,27,0
1237577090,530,1
1237577592,541,1
1237578083,222,0
1237578402,557,1
1237579124,558,1
1237580446,577,1
1237580846,579,1
1237581649,583,1
1237583103,591,1
1237583761,175,0
1237584291,595,1
1237585578,506,0
1237585625,610,1
1237586514,618,1
1237587086,620,1
1237587138,41,0
1237587318,42,0
1237588249,623,1
1237588855,638,1
1237590312,642,1
1237590923,1112,0
1237591522,665,1
1237592073,188,0
1237592618,677,1
1237593962,680,1
1237594363,686,1
1237595136,2731,0
1237595396,522,0
1237595442,687,1
1237596610,688,1
1237597185,196,0
1237597599,691,1
1237598702,1627,0
1237598869,698,1
1237599789,699,1
1237600863,201,0
1237601038,2741,0
1237601169,704,1
1237602179,705,1
1237603427,709,1
1237604556,714,1
1237605024,716,1
1237605808,1637,0
1237606174,718,1
1237606827,719,1
1237607336,725,1
1237607859,1138,0
1237608445,728,1
1237608936,268,0
1237609217,75,0
1237609292,729,1
1237610181,730,1
1237611598,732,1
1237611952,735,1
1237623395,220,0
1237624436,550,0
1237625491,222,0
1237627594,2762,0
1237628258,84,0
1237633258,85,0
1237634024,26,0
1237634142,227,0
1237636847,28,0
1237638899,558,0
1237639653,230,0
1237640366,1157,0
1237646787,561,0
1237646887,287,0
1237647071,563,0
1237657580,235,0
1237663763,96,0
1237664432,237,0
1237669430,1164,0
1237670411,1165,0
1237683291,100,0
1237684227,832,1
1237685587,840,1
1237687002,844,1
1237687241,22,0
1237687832,245,0
1237688416,851,1
1237689122,576,0
1237689727,860,1
1237689723,49,0
1237690877,863,1
1237691467,865,1
1237691974,112,0
1237692012,866,1
1237692191,1180,0
1237693162,877,1
1237694692,885,1
1237695965,891,1
1237696791,894,1
1237698040,901,1
1237698145,259,0
1237698826,590,0
1237699519,904,1
1237699937,908,1
1237700289,42,0
1237701116,43,0
1237701347,914,1
1237701983,918,1
1237703036,923,1
1237704472,925,1
1237704882,926,1
1237706308,927,1
1237707037,929,1
1237707499,938,1
1237708652,939,1
1237709596,940,1
1237710806,946,1
1237711624,947,1
1237712466,970,1
1237713823,978,1
1237714277,979,1
1237714661,335,0
1237714854,986,1
1237715514,128,0
1237716347,989,1
1237716828,339,0
1237717640,993,1
1237718246,997,1
1237718215,62,0
1237719015,1004,1
1237719811,1014,1
1237720501,65,0
1237720678,1016,1
1237721645,1019,1
1237721908,68,0
1237722132,1023,1
1237723000,1027,1
1237724013,626,0
1237724072,1028,1
1237724240,1,0
1237724458,298,0
1237724839,355,0
1237724936,1033,1
1237726488,1048,1
1237727257,6,0
1237727656,1057,1
1237728629,304,0
1237728756,1058,1
1237729841,637,0
1237730069,1063,1
1237730902,639,0
1237731384,1068,1
1237731860,1070,1
1237733245,1077,1
1237733282,312,0
1237734285,1078,1
1237735421,1081,1
1237735545,91,0
1237735884,1083,1
1237736630,1095,1
1237737028,1096,1
1237737805,1102,1
1237737936,651,0
1237738682,1105,1
1237739482,171,0
1237739784,1113,1
1237740266,657,0
1237741179,1114,1
1237742554,1121,1
1237743597,1123,1
1237744453,1125,1
1237745716,1130,1
1237746756,331,0
1237746966,1142,1
1237748530,1152,1
1237749091,2,0
1237750066,1172,1
1237751334,14,0
1237751606,1183,1
1237752696,1193,1
1237753847,1196,1
1237754626,1199,1
1237755439,9,0
1237755664,1202,1
1237756363,1211,1
1237757271,1215,1
1237758783,1219,1
1237758776,51,0
1237758875,52,0
1237759194,1225,1
1237759823,54,0
1237759931,1235,1
1237760405,1247,1
1237761362,1250,1
1237762329,1260,1
1237762919,1262,1
1237763466,1279,1
1237764203,1280,1
1237765679,1287,1
1237766777,1292,1
1237767710,2901,0
1237768336,1299,1
1237769887,1307,1
1237771346,1310,1
1237771947,1331,1
1237772179,696,0
1237772145,365,0
1237772159,366,0
1237772804,1333,1
1237773655,1343,1
1237774023,1346,1
1237775281,1351,1
1237775444,1300,0
1237776427,1355,1
1237777832,1359,1
1237778447,1362,1
1237778740,43,0
1237779385,376,0
1237779545,1375,1
1237779797,378,0
1237780095,57,0
1237780245,1376,1
1237780592,1378,1
1237781620,1387,1
1237782052,1392,1
1237783082,1396,1
1237784124,1399,1
1237784824,1404,1
1237786183,1411,1
1237786586,1414,1
1237787540,1415,1
1237789039,1418,1
1237789101,11,0
1237790027,1419,1
1237790544,1427,1
1237791134,1447,1
1237792410,1476,1
1237793192,1481,1
1237794097,1491,1
1237795123,18,0
1237795438,1496,1
1237795554,68,0
1237796108,1498,1
1237796542,1499,1
1237797117,1507,1
1237798261,1518,1
1237798644,1334,0
1237798699,1520,1
1237799185,1521,1
1237799678,1533,1
1237799866,77,0
1237800192,742,0
1237800687,1543,1
1237801283,1549,1
1237801958,1553,1
1237802792,1561,1
1237803518,1575,1
1237804507,1576,1
1237805372,1580,1
1237806749,1583,1
1237807245,1600,1
1237807851,1608,1
1237809089,420,0
1237809363,421,0
1237810435,1352,0
1237810532,1613,1
1237810696,757,0
1237811312,1618,1
1237811783,1625,1
1237812180,1629,1
1237812760,1642,1
1237813348,1654,1
1237813723,430,0
1237814216,1670,1
1237814416,432,0
1237814521,1363,0
1237815425,434,0
1237815453,1673,1
1237817001,1678,1
1237817015,437,0
1237817560,1685,1
1237819101,1693,1
1237819474,37,0
1237820246,1695,1
1237821292,1698,1
1237822173,1701,1
1237822488,444,0
1237822742,1706,1
1237824167,1709,1
1237824803,1712,1
1237825345,1713,1
1237825742,1714,1
1237826305,783,0
1237826465,1721,1
1237826929,1725,1
1237827730,50,0
1237828302,1729,1
1237828393,52,0
1237829306,1732,1
1237829665,1735,1
1237829680,458,0
1237830809,1739,1
1237832099,1741,1
1237832772,1742,1
1237833660,1753,1
1237834073,1757,1
1237835104,1758,1
1237835173,62,0
1237835783,1762,1
1237837306,1770,1
1237838182,1778,1
1237839170,1784,1
1237840358,1791,1
1237840768,1794,1
1237841771,1798,1
1237842233,1805,1
1237843155,1806,1
1237843528,1812,1
1237845109,1825,1
1237846073,1829,1
1237846560,1830,1
1237847070,479,0
1237847186,1832,1
1237848045,1837,1
1237849029,1849,1
1237849489,1851,1
1237850832,1853,1
1237851528,1854,1
1237852768,1857,1
1237854152,1876,1
1237854780,1885,1
1237855987,1886,1
1237857537,1891,1
1237857951,1895,1
1237859444,1908,1
1237860139,1909,1
1237860632,1922,1
1237860864,3035,0
1237861872,1927,1
1237863291,1932,1
1237864286,1946,1
1237865187,1956,1
1237865928,3040,0
1237866649,1960,1
1237867816,1963,1
1237869220,1970,1
1237870514,1972,1
1237871634,1973,1
1237872281,1985,1
1237872782,1993,1
1237873559,2006,1
1237874197,2008,1
1237874973,2012,1
1237875150,511,0
1237875660,3052,0
1237876002,2013,1
1237877180,2016,1
1237878633,2018,1
1237879233,833,0
1237880088,2022,1
1237880589,2029,1
1237880974,2034,1
1237881518,2035,1
1237881898,2039,1
1237883427,2043,1
1237883742,2044,1
1237884617,524,0
1237885255,2052,1
1237886549,2054,1
1237888070,2069,1
1237889576,2072,1
1237890311,2074,1
1237891152,2082,1
1237892248,2083,1
1237892636,2084,1
1237893530,2086,1
1237894457,2089,1
1237895792,2109,1
1237896244,215,0
1237896909,216,0
1237897246,2118,1
1237897786,218,0
1237897914,540,0
1237898418,2125,1
1237899041,2136,1
1237899652,2141,1
1237900804,2168,1
1237901233,2171,1
1237901809,2172,1
1237902870,2178,1
1237903797,2181,1
1237905237,2182,1
1237906593,2185,1
1237907688,2204,1
1237908528,552,0
1237909207,2216,1
1237909996,2222,1
1237910614,2224,1
1237911411,2227,1
1237911985,2238,1
1237913235,2251,1
1237914368,2256,1
1237915394,2258,1
1237916571,29,0
1237916721,2260,1
1237917220,2261,1
1237917778,2271,1
1237918310,2278,1
1237919540,2296,1
1237919918,2298,1
1237920500,2300,1
1237920852,886,0
1237920905,2305,1
1237922444,2310,1
1237923515,2315,1
1237924731,2319,1
1237925245,2324,1
1237925868,892,0
1237926249,2328,1
1237927038,2330,1
1237928021,2331,1
1237928069,3,0
1237929201,2332,1
1237930128,2335,1
1237931184,2351,1
1237932000,2353,1
1237933547,2362,1
1237933945,584,0
1237934100,2363,1
1237935073,2369,1
1237936057,2370,1
1237937300,2380,1
1237938471,2392,1
1237938731,590,0
1237939311,2398,1
1237939764,2399,1
1237940352,593,0
1237941269,2402,1
1237941598,2404,1
1237943116,2411,1
1237944511,2413,1
1237945408,2414,1
1237946907,2416,1
1237946957,600,0
1237947708,601,0
1237947959,2417,1
1237948208,603,0
1237948877,2418,1
1237949538,2422,1
1237950437,2423,1
1237951921,2432,1
1237951980,1689,0
1237952941,2439,1
1237953285,610,0
1237953356,2441,1
1237953842,2449,1
1237954727,2451,1
1237955637,2462,1
1237956321,2464,1
1237956667,2467,1
1237957434,935,0
1237958006,2475,1
1237958956,2476,1
1237959374,2478,1
1237959793,939,0
1237960199,2479,1
1237961205,2489,1
1237961822,2498,1
1237962904,2507,1
1237963794,3167,0
1237964234,2534,1
1237965079,2539,1
1237965731,25,0
1237966225,2543,1
1237966838,2549,1
1237966807,312,0
1237967434,313,0
1237967600,2553,1
1237968741,2556,1
1237969449,2561,1
1237969934,2563,1
1237970391,2568,1
1237970877,638,0
1237971144,2574,1
1237972411,2576,1
1237973774,2584,1
1237974029,961,0
1237974753,2585,1
1237975364,2590,1
1237976389,2598,1
1237977223,2604,1
1237978133,2605,1
1237979006,2612,1
1237980377,2616,1
1237982260,1576,0
1237982526,651,0
1237982655,1734,0
1237983315,123,0
1237985293,8,1
1237986732,13,1
1237987491,3198,0
1237987658,16,1
1237988293,17,1
1237989049,1585,0
1237989227,22,1
1237990046,30,1
1237990585,37,1
1237991226,41,1
1237992715,43,1
1237992915,665,0
1237993880,54,1
1237994476,667,0
1237995045,61,1
1237996122,70,1
1237996830,77,1
1237997770,670,0
1237997806,80,1
1237998313,82,1
1237999477,89,1
1237999789,90,1
1238000393,92,1
1238001640,99,1
1238002943,102,1
1238004216,115,1
1238005531,124,1
1238006918,149,1
1238007956,150,1
1238008852,151,1
1238009668,154,1
1238010903,155,1
1238012255,160,1
1238012632,161,1
1238014066,163,1
1238014449,1769,0
1238014788,166,1
1238015797,178,1
1238016482,25,0
1238016947,179,1
1238017120,693,0
1238017636,184,1
1238018661,189,1
1238019169,1016,0
1238019699,190,1
1238020420,212,1
1238021032,213,1
1238021404,214,1
1238022344,222,1
1238023221,3245,0
1238023377,228,1
1238024020,3247,0
1238024424,234,1
1238025948,242,1
1238026927,707,0
1238027193,245,1
1238028385,249,1
1238028957,252,1
1238029382,260,1
1238029743,3255,0
1238029866,1640,0
1238031092,279,1
1238031348,715,0
1238031712,283,1
1238032042,284,1
1238032558,1038,0
1238033030,296,1
1238033991,54,0
1238034519,1041,0
1238034647,319,1
1238035732,326,1
1238036686,327,1
1238037780,3268,0
1238038021,334,1
1238038413,727,0
1238038950,336,1
1238039754,340,1
1238040439,344,1
1238040875,731,0
1238041500,350,1
1238043051,361,1
1238043477,363,1
1238043594,69,0
1238044461,366,1
1238045914,369,1
1238046556,377,1
1238048027,378,1
1238049083,387,1
1238049598,391,1
1238050084,401,1
1238051153,408,1
1238051590,412,1
1238052356,79,0
1238052500,413,1
1238053765,415,1
1238055095,421,1
1238055642,424,1
1238056755,436,1
1238057278,437,1
1238058573,445,1
1238059420,446,1
1238059548,753,0
1238059802,448,1
1238060850,455,1
1238062108,456,1
1238063567,457,1
1238064868,465,1
1238065349,479,1
1238066320,482,1
1238067470,483,1
1238068902,486,1
1238070172,488,1
1238071408,495,1
1238071859,503,1
1238073203,512,1
1238073316,1695,0
1238073963,767,0
1238074290,513,1
1238075080,769,0
1238075709,515,1
1238076139,518,1
1238076845,523,1
1238077929,527,1
1238078532,533,1
1238079222,542,1
1238080223,544,1
1238080902,553,1
1238082267,554,1
1238082679,561,1
1238084120,562,1
1238085165,570,1
1238085936,100,0
1238086250,575,1
1238086859,102,0
1238087560,593,1
1238088263,1109,0
1238088828,595,1
1238089519,596,1
1238090637,604,1
1238091315,608,1
1238092673,625,1
1238094281,636,1
1238095245,643,1
1238095955,670,1
1238096438,679,1
1238096872,797,0
1238097128,680,1
1238097650,685,1
1238098510,692,1
1238099102,698,1
1238099934,711,1
1238100809,716,1
1238101726,720,1
1238102377,721,1
1238103017,725,1
1238103647,726,1
1238103928,808,0
1238104624,731,1
1238105744,732,1
1238106104,1740,0
1238106210,739,1
1238107107,748,1
1238107701,750,1
1238108513,759,1
1238109293,760,1
1238109388,817,0
1238110476,775,1
1238111209,783,1
1238111292,1142,0
1238111852,788,1
1238113135,822,0
1238113259,789,1
1238113739,791,1
1238114272,807,1
1238115353,811,1
1238116344,819,1
1238116822,827,1
1238117302,832,1
1238117281,147,0
1238117707,833,1
1238118587,836,1
1238119417,841,1
1238120705,843,1
1238121747,851,1
1238122686,853,1
1238124115,854,1
1238125654,878,1
1238126703,886,1
1238127725,888,1
1238127922,65,0
1238128824,893,1
1238130228,895,1
1238130263,1166,0
1238131746,902,1
1238132730,906,1
1238133373,912,1
1238133559,1170,0
1238134797,913,1
1238136261,914,1
1238136892,916,1
1238137188,76,0
1238137654,919,1
1238138936,920,1
1238139476,921,1
1238140103,924,1
1238140259,174,0
1238140648,928,1
1238141379,929,1
1238142125,930,1
1238142870,861,0
1238143136,934,1
1238144021,936,1
1238145047,944,1
1238146060,967,1
1238147581,974,1
1238147922,1189,0
1238148467,92,0
1238148817,985,1
1238149298,1192,0
1238149778,986,1
1238149845,1801,0
1238151233,991,1
1238151961,999,1
1238152651,1001,1
1238153774,1013,1
1238155253,1014,1
1238156748,1020,1
1238157298,1026,1
1238158611,1041,1
1238159102,1042,1
1238160514,1043,1
1238161079,1044,1
1238162169,1048,1
1238163166,1067,1
1238164367,1068,1
1238164820,1069,1
1238165811,1070,1
1238166414,1083,1
1238167953,1087,1
1238169221,1089,1
1238169860,1090,1
1238170461,1091,1
1238171101,1101,1
1238171134,11,0
1238172531,1102,1
1238173962,1103,1
1238174584,1105,1
1238175386,1110,1
1238176666,1113,1
1238178107,1130,1
1238178609,1224,0
1238178692,1136,1
1238180061,1139,1
1238181609,1149,1
1238182244,1835,0
1238182711,1150,1
1238183033,1230,0
1238183790,1179,1
1238184363,1187,1
1238185820,1233,0
1238186196,912,0
1238186807,1209,1
1238187609,1217,1
1238188017,1220,1
1238189202,1237,1
1238190351,1240,1
1238191632,1241,1
1238192929,1252,1
1238194093,1280,1
1238194620,2,0
1238195411,1283,1
1238195552,2005,0
1238196269,1246,0
1238196451,3470,0
1238196643,1288,1
1238197326,1297,1
1238198472,1306,1
1238198988,1307,1
1238200285,1310,1
1238200299,1253,0
1238201051,1316,1
1238201932,1321,1
1238202929,1326,1
1238202951,1864,0
1238203873,1330,1
1238204368,937,0
1238204491,938,0
1238204898,1337,1
1238206350,1352,1
1238207596,941,0
1238207921,1360,1
1238209043,1362,1
1238209076,18,0
1238210239,1367,1
1238211250,1371,1
1238212621,1383,1
1238213429,1385,1
1238214515,1386,1
1238215662,1387,1
1238216178,1389,1
1238217762,1397,1
1238217929,953,0
1238218746,1400,1
1238218845,3500,0
1238219385,1410,1
1238220813,957,0
1238220984,1419,1
1238221901,1427,1
1238222397,1435,1
1238223539,42,0
1238223926,1451,1
1238224958,1457,1
1238225332,1458,1
1238226634,1479,1
1238227733,1488,1
1238228866,1289,0
1238229074,1492,1
1238229581,1499,1
1238229943,1899,0
1238231005,1900,0
1238231150,1506,1
1238231416,1902,0
1238231786,1525,1
1238232614,1526,1
1238233272,1543,1
1238234202,1546,1
1238235496,1550,1
1238235968,1558,1
1238236670,1560,1
1238237385,1569,1
1238237943,1570,1
1238238241,1305,0
1238239339,1571,1
1238240371,59,0
1238240718,1572,1
1238240990,68,0
1238241207,1576,1
1238242613,1580,1
1238243974,1583,1
1238244866,1586,1
1238245399,1314,0
1238245579,1587,1
1238245931,1589,1
1238246876,1317,0
1238247282,1601,1
1238248659,1603,1
1238249149,1927,0
1238249352,1615,1
1238250056,1616,1
1238250563,1619,1
1238252140,1629,1
1238252710,1638,1
1238253365,1642,1
1238253540,86,0
1238254245,3551,0
1238254717,1644,1
1238255644,1654,1
1238256409,25,0
1238256638,1663,1
1238257133,1668,1
1238258296,1682,1
1238258613,1016,0
1238258740,1684,1
1238259535,1687,1
1238260454,1689,1
1238261932,1690,1
1238263191,1695,1
1238263697,1699,1
1238264521,1345,0
1238264808,1703,1
1238265302,2100,0
1238266212,1704,1
1238267241,1720,1
1238268366,1726,1
1238269210,1731,1
1238270104,1959,0
1238270263,1734,1
1238271603,1961,0
1238271705,1745,1
1238272155,1751,1
1238272814,1755,1
1238273739,1766,1
1238274964,1768,1
1238275524,1771,1
1238276072,1776,1
1238277051,1778,1
1238277771,1779,1
1238278245,1788,1
1238279159,1797,1
1238280592,1799,1
1238281469,1800,1
1238282396,1811,1
1238283120,1827,1
1238283736,2123,0
1238283999,1828,1
1238284996,1840,1
1238285073,1051,0
1238285650,1841,1
1238286976,1846,1
1238287373,1848,1
1238292007,1850,1
1238293434,1855,1
1238294395,1861,1
1238295845,3603,0
1238295965,1887,1
1238297504,1893,1
1238297948,1895,1
1238298813,1897,1
1238299391,1898,1
1238300745,1905,1
1238301874,1911,1
1238302492,55,0
1238302716,1924,1
1238303935,1928,1
1238304937,1931,1
1238305670,1939,1
1238306763,1943,1
1238307972,1947,1
1238308383,1951,1
1238309553,1953,1
1238310477,1972,1
1238311490,1980,1
1238312138,1993,1
1238312654,1997,1
1238313536,1998,1
1238313958,2000,1
1238314347,2001,1
1238315240,2013,1
1238315215,164,0
1238315716,2015,1
1238316178,2020,1
1238317265,2036,1
1238317883,2050,1
1238318750,2051,1
1238319297,2061,1
1238320117,2063,1
1238321165,2068,1
1238321432,173,0
1238322049,2070,1
1238323449,2073,1
1238324508,2075,1
1238325148,2082,1
1238325255,1390,0
1238326219,2090,1
1238326852,2094,1
1238327264,1070,0
1238327396,2107,1
1238328150,2108,1
1238328548,2111,1
1238328753,114,0
1238329077,2114,1
1238329657,2121,1
1238330801,2127,1
1238332079,2131,1
1238332208,2038,0
1238333332,2161,1
1238334405,2162,1
1238335083,2165,1
1238336481,2171,1
1238337136,2172,1
1238337287,196,0
1238338127,2175,1
1238338436,3662,0
1238338538,108,0
1238338597,2177,1
1238339272,2180,1
1238340199,2198,1
1238341204,2201,1
1238341685,109,0
1238342577,2204,1
1238343795,2233,1
1238344377,2247,1
1238345035,1097,0
1238345830,1421,0
1238345872,2253,1
1238346984,2256,1
1238347064,1101,0
1238347397,2261,1
1238348904,2265,1
1238350279,2270,1
1238351387,2298,1
1238352798,2299,1
1238352947,1107,0
1238354174,2303,1
1238355375,2310,1
1238355510,221,0
1238356265,2314,1
1238357376,2315,1
1238358236,2319,1
1238358873,2322,1
1238360231,2324,1
1238361690,2333,1
1238362583,2343,1
1238363143,1118,0
1238363405,2356,1
1238364051,2360,1
1238364216,2080,0
1238364705,141,0
1238364973,2363,1
1238366026,2374,1
1238366484,2384,1
1238367306,2391,1
1238368062,2411,1
1238368119,239,0
1238368736,2423,1
1238369385,2424,1
1238369437,2090,0
1238369661,1455,0
1238369825,2092,0
1238370187,2093,0
1238370609,2433,1
1238371353,1136,0
1238372121,2443,1
1238372495,2446,1
1238373286,2461,1
1238374809,2472,1
1238375124,2473,1
1238376393,2474,1
1238377241,2475,1
1238377971,2477,1
1238378997,2482,1
1238379585,1146,0
1238380252,2489,1
1238380586,2492,1
1238381604,2494,1
1238382736,2497,1
1238383491,2505,1
1238383984,1152,0
1238384840,1153,0
1238384959,1154,0
1238385017,2520,1
1238385877,2522,1
1238386691,2533,1
1238387982,2543,1
1238389274,1482,0
1238389504,2547,1
1238390758,2564,1
1238391098,2121,0
1238391775,2572,1
1238392220,2580,1
1238393211,2582,1
1238393476,277,0
1238393645,1490,0
1238393741,2588,1
1238394231,2590,1
1238395240,2592,1
1238396211,2594,1
1238396414,1172,0
1238396611,192,0
1238397714,2596,1
1238397746,1175,0
1238398315,2601,1
1238399521,2603,1
1238400373,2606,1
1238401561,2611,1
1238402224,1503,0
1238402431,2612,1
1238403460,1505,0
1238406974,7,1
1238408100,16,1
1238408754,18,1
1238409894,19,1
1238409957,3762,0
1238410355,2147,0
1238410512,20,1
1238411720,1190,0
1238412093,42,1
1238412924,44,1
1238413539,3768,0
1238414125,53,1
1238415697,72,1
1238415862,1519,0
1238416292,1197,0
1238416554,100,1
1238417342,101,1
1238417661,1523,0
1238417721,105,1
1238418355,113,1
1238418834,115,1
1238419224,1527,0
1238420111,139,1
1238420478,43,0
1238421601,149,1
1238421953,151,1
1238422089,1532,0
1238422701,1533,0
1238422747,3786,0
1238423430,158,1
1238424405,166,1
1238425919,173,1
1238426361,176,1
1238426427,53,0
1238427010,178,1
1238428505,193,1
1238429446,234,0
1238429655,203,1
1238430803,221,1
1238432180,232,1
1238432830,3798,0
1238433342,238,1
1238433754,240,1
1238434886,244,1
1238435695,2186,0
1238435760,245,1
1238436831,250,1
1238437413,260,1
1238437697,30,0
1238437916,263,1
1238439140,265,1
1238440328,268,1
1238441226,269,1
1238441658,272,1
1238442840,1560,0
1238443030,274,1
1238444034,276,1
1238445216,279,1
1238446092,287,1
1238446980,298,1
1238448374,309,1
1238449248,318,1
1238449812,44,0
1238450478,322,1
1238451697,331,1
1238451798,1571,0
1238452823,333,1
1238453652,1573,0
1238454106,334,1
1238455354,335,1
1238455980,343,1
1238456703,347,1
1238456718,1578,0
1238457673,362,1
1238458758,363,1
1238459615,378,1
1238460502,380,1
1238461507,382,1
1238462407,60,0
1238463188,399,1
1238463765,400,1
1238465212,403,1
1238466235,405,1
1238466937,410,1
1238468022,411,1
1238468737,414,1
1238469279,417,1
1238470452,419,1
1238471500,427,1
1238472095,71,0
1238472973,429,1
1238473296,430,1
1238474508,432,1
1238474595,1276,0
1238475617,439,1
1238476531,1278,0
1238477271,456,1
1238477647,462,1
1238479116,467,1
1238479287,81,0
1238479509,470,1
1238480514,58,0
1238484105,1608,0
1238480915,471,1
1238482209,482,1
1238483644,484,1
1238484299,495,1
1238484934,507,1
1238485629,523,1
1238486235,91,0
1238487447,2380,0
1238487130,529,1
1238487917,537,1
1238489102,549,1
1238489575,550,1
1238493276,1621,0
1238490881,560,1
1238492099,566,1
1238492899,568,1
1238493226,569,1
1238494351,570,1
1238495528,579,1
1238500188,1628,0
1238496930,584,1
1238497937,591,1
1238498682,607,1
1238499365,611,1
1238500025,619,1
1238500479,621,1
1238501094,622,1
1238501708,632,1
1238501782,1309,0
1238503233,636,1
1238507159,37,0
1238504173,642,1
1238508573,1641,0
1238505623,646,1
