height,block hash,is_spent,patoshi,patoshi_confidence_score
45124,0000000020239cda1940e030411e36d2d0ee142c766ffdbacf030d66b9706a0c,1,0,
45125,0000000028442d444a03c0cbf00337b582f5bb06863d2e77af819c1f895296e1,1,0,
45126,000000000c37d901fc9e91024c9d44e2ceb9260822c22f431b7f82151a3a3d81,0,1,0.999093
45127,000000001be1d1ad236da6f80bcdda6a69b71ec13b6f86697a24f5a27519b12e,1,0,
45128,00000000154589b2e59954b7575eb35582023438015b85f49532122a9d8376fb,1,0,
45129,00000000078d52c690d98d39462e0841fe959fbf9b4972fe432cf60d6261376a,0,1,0.999150
45130,0000000037a5c5a919a9dfb01a6953fb21eecb478b493cc6cad1d6fae4c1cd75,1,0,
45131,00000000269611984e5c28a19d6e3d49de551656b4582c2b24e5cee9a2dcb288,1,0,
45132,000000001dffa57f0f5548789787f50191011af073faf351ad498dee37754425,1,0,
45133,0000000032ab95f364d5cc95acf434dab0c203ad5eb4aada7dc6480156943c29,1,0,
45134,0000000028eb8c9545b0c849fe13ff9a6a35ac93a9a9b4a0b3745e582d211f35,1,0,
45135,000000001cb5f270ad1809c379b504e5f39334f81604aa1335165cac88a6af82,1,0,
45136,00000000133dc44d45b0ee2c96daf58b8cb9d6a2d56ecddfdf9a35314cdf8ed8,1,0,
45137,0000000000a22c529f56cc8e3b85810f1e1ba463ebcc2b39a22921cadeaaac8a,0,1,0.999147
45138,000000000852a10c0b8e3a020fe628e4f1436f2d00151a39542d7dbef8511178,1,0,
45139,0000000022dbc06b1001f7d8912c34e2335c11517de27c723c3c630a45ce3315,1,0,
45140,0000000008b56bbac6bf6a97b24cb1db692f2768597d7dbe2fc4bc123e605ff2,1,0,
45141,000000001465395a4fff66a8ac734446173511ec22a729de15e577f809d96f3c,1,0,
45142,00000000244a8636c03de1992435726213bf511b896df1db2df241dd0ab3b923,1,0,
45143,000000001ef616c6feefc5e1631de3044ad04a23d2b1e03a81ecd127fb43e174,1,0,
45144,0000000005cf63ffa76353ec872194508d3e433013ecef1a860f51c80ab38cfa,1,0,
45145,0000000004c2ef358d0d95a5dd3d1b9a15e0c28476e43ef1ae327a9aee276bac,0,1,0.993975
45146,0000000036116e19ac699fe3e023b2335023e712aadb3caa0c23310a65cf7af6,1,0,
45147,000000000db96c2b391beb53d11bd8bf6e17d71757719ebaeeaf75a0bdefacc1,1,0,
45148,000000001677d569528c5108cb86bcf1b8bb10cbef86b7036bd1517eb61db83d,1,0,
45149,000000001492be5f1128aedac551f93f049e9450859a75473976a84380cd00b6,0,1,0.998738
45150,0000000002bb467b31ea5208d4c503c8ab6bdbabf3f91ab4ac2f61d2008bf000,0,0,
45151,00000000267a231edcaf576130236306fb90ed2f2229d150988d7f2794b9c33c,1,0,
45152,0000000028e3c20c708d3ea5eb2ad80ec3164fb42d8754c6b38cc4a3d05790b1,1,0,
45153,0000000031fd7fc62e91343619de6e21f8b605028dee36cdd30244f503cc5457,1,0,
45154,00000000159685cb55ad816c513eaa549f56371ef76676d5af5e1737c52d7e1d,1,0,
45155,0000000010c399e3e9e4afe4a3d3247d33afd48efce2d55e947ac5c34101319d,1,0,
45156,000000002b5b1c56117d5e0304ba0d20ac37849e995f2feeb744f0500a09d70c,0,1,0.996938
45157,0000000008ef50c9b1affc551f2d1176d3b5507b020bf7d60234b2386317667f,1,0,
45158,000000001b0e9ecc95481abb3ae9b9c77ddb904e3637adb931900f828eb88c2d,1,0,
45159,000000001c20f7846b2f23137974b4757c7a924d77ae87df80a93a9ef5616a5a,0,1,0.997960
45160,000000001eb872bfeb22bef0fbea6afae0c574f236ce7ff158e3f54c1b398d8b,1,0,
45161,00000000327cf01fc0e4a27167661a98bab16142b459543704c706c44c04f6a3,1,0,
45162,000000001d18d2bea87b1b2ea599995961160f9780ae1a7b76077176c13cc66a,1,0,
45163,0000000028c21c0954e11e870cd15a41763d522181b87932b64d7eccda240a28,1,0,
45164,0000000035ecc4cd6faf04f579a68eb482eb95169bbad28ef966393c86f8a416,0,1,0.995174
45165,0000000007be4ef795e81309dcf7e98f6de7a6f45e1c56bd49f285c675d0914b,1,0,
45166,0000000023a01ef5cc1378f05cb8563a617635f448e78b1a70267da4b64e7aff,0,0,
45167,0000000019ec2e0fcf75cf8a10f54ece1454b243a5e2dc7d98fc4c4d87e21bec,1,0,
45168,000000000500068c63bb4a3071f8cef395aa70f39209a92552f7041951e852b7,0,1,0.992713
45169,000000000a3841f50bddf80858951e584875fa6c302baaf7b1f3f5b50935cde6,1,0,
45170,0000000023a1ec2495afcf2bf66bc652e997d5acd655997dee5608345a5e29dc,1,0,
45171,0000000005782fe6f97864a8b8208dd04f5029962fd6783ab5c8cb9be62aaabf,1,0,
45172,0000000029ac5ecacbabfdd29e207768efc631db4cf9bd8648b06a23123a2462,0,1,0.996227
45173,0000000027b67e4cdda47cd1026c26930d9027ff0bb93979766ae55ece0c1f47,1,0,
45174,000000002072b920710fc2f4d2993db083cbb6494430991b15303f829f22b999,0,0,
45175,000000000eab174ba63753aabf1d3cb297a3fbc479f460cb3cea9836a7be2df9,1,0,
45176,00000000336b349d0872c7bef703dba819dd62c8c836cd2e5e59cff20d64605e,1,0,
45177,000000001443f180a0235f1c63158b225fce040133536105561107c231f2f7cc,1,0,
45178,000000001773860056c8f0d83c5992a46cd2e27a6d96b9b1334f28cab033d494,1,0,
45179,00000000171ddce99963fcbffdff03bfa7f4d84d05a2e5f23cbef10778006fed,0,1,0.993977
45180,000000000e0cfa2d53fcceddcb35be38837638e3fdca6e51a5a4f3c5cc4fd8a8,1,0,
45181,0000000007ffd84c35a42ef74be1cad47e54d5d435f4e88d7595348f965832df,1,0,
45182,000000002780792b15a33bf022edb63fad2f134b339cedb23d0d55a3633b14f9,1,0,
45183,0000000008e979f0957ba59855ffe28ac279bd4c276a70b6848934eac505da4b,1,0,
45184,0000000022aa615152eaf5fd4f2a64b8cf7b1dad8805c3af066077cf6a939c1a,1,0,
45185,00000000199dad498c8961e21105f966bfa6229623157173cefd762037dfd589,1,0,
45186,000000001fb7b2f8058ea9f2eac33ee32ab405e2daf0a4f4afbf7d4d4609df7f,1,0,
45187,0000000001c45505b94d1bb357f27e8d02dd5abbbd250a0ec7163494321e9ba7,0,1,0.999307
45188,000000002854496e2554bb099379e01eae0f6c4ccae9fad591d3a03ba6a9c1df,1,0,
45189,000000002eb1a46f68524929da010a7449c5107ad55cfa09e5d478a78ce85b20,1,0,
45190,0000000037d393e77fc30562a49af20a2ebe4a9e9138e8aa76c2a2e4e5950a3b,0,1,0.998975
45191,000000001378005747d83eb70f17a4dd37a86f73cc8ede58871c2a6931df6213,1,0,
45192,000000000bde57a1669ff419bedf5c3e1e4f1f124605d1382fb3e885524d0bbb,1,0,
45193,00000000041bf4a6415736537c8b5aecb3800b0814fc8abc85eec5820fef094f,1,0,
45194,000000001cf5bf389e7512fbb6db6c2bfa5ab69d1f2e5da32be732479eea4d8e,1,0,
45195,000000002c26ff0b9bd3ee04642574759323f5632b31e89eff7604cfbecdd4b1,1,0,
45196,0000000014598fe13de14cda036490aadd826230c20c4482e2807cdec2fec0d4,1,0,
45197,000000002120a94a1ad565f70ed5001fa45581dbed7d139a4ee27dc0ad7d8af2,1,0,
45198,000000002ea206478558d4bb2c74c872b7d56f0af1065a3e4894466eaa9d6f97,0,0,
45199,0000000001cc3acdc6e0e128b418694a70ade5babdc2e34409197e9de908d37c,0,1,0.982546
45200,0000000027f421e4a286d0503bb01190d85548c81df54323db696588770415c6,1,0,
45201,000000001979d2242ec88e231036866072174d89b4d7022f791e3b90b7ef52c1,1,0,
45202,0000000031761ec4f71c9a0107ea8638e3865ef3f57ef7f5f6f23af89ecc6884,1,0,
45203,00000000357e75f8590111a17e040a3bc5378b83ff1342efa52e6d4423d6c759,1,0,
45204,000000002bfd231bca8aa0b0d35bf381bdfc06a5f9d2e7c10fb8f5aec6b39408,0,1,0.999016
45205,0000000003d5401cf53cbde7768898cb45a12368d9048b83e972b99ad0811858,1,0,
45206,000000001ac9dbc7a9a71d75e9d698192692e8bd71c76d397ba3961d7311039e,1,0,
45207,0000000027e87f7f2802211d3176c76c65f80a61a4f14438609028b4fbef85d5,1,0,
45208,0000000028bdb3f69d18951ccc52fd7e85e018dfb2642c2649bd52fe777a3ac3,1,0,
45209,0000000003ee4c66c46c72b5f392fa2a61f0edd36dc10589b50d421860eef0fc,0,1,0.994370
45210,00000000011d927aec554da76505143537c071e870d1f6a4b410d593e3370d32,1,0,
45211,0000000024278808b3471fe3b1e54677903d34863f92aa2693ab4c2a0ff0adad,0,1,0.991337
45212,000000002602d09d0df1ce6ff5d2720a004b4f1af1bbb67f8ad536966bb95a48,1,0,
45213,0000000016a6157c5315fe2ad735191b44d074d82f54daadfcf7bcc90d51de16,1,0,
45214,0000000002705fb7521248c9f16d3fc3b9f488973f9b3a02b793f72297da8a1f,1,0,
45215,0000000018216042b3783a86e1451a7060939d2b8d6f41ccaa23056aef29bf94,0,1,0.987636
45216,000000003831bbf414636d666087316edd7bfa4690f604efe7f6971eb0f40ec3,0,0,
45217,000000002f3645ab8725ab2b457a55fceb5f721f8aa7f414d394f77caedf793a,1,0,
45218,000000000578cb4b065d2a562b336c3326f3305080a16918ea62de9e854570a6,1,0,
45219,000000000d5c35efa463a30d82b17da62fba14dab4b1525c8e4b396d67fce925,0,1,0.976131
45220,000000002ab6a01fa5a10f6cdc333f2e11c8d55fb7066ae492214ac7d8c330cc,0,0,
45221,000000000d27a1fc43e98c958a05444b7d236f4f529863ede72d9067ae9fe3ae,0,1,0.909097
45222,000000000617bde1d0219773b9a9fc4dc7193d9fc7d1a0615f55e046f37f515c,1,0,
45223,000000003330637d46e28568ba454ba7c1cb082a2a1dda0ef9437ab0ba08ca26,1,0,
45224,000000001552db0103560cafdba74a94f5b2cbbc926cc4eea0782e8b264bb6a2,1,0,
45225,000000003461f7c2e5db715a0b97fe4bc5e7e94857f5cf97fd372be89d883b5c,1,0,
45226,000000002287401ddcb88b2ad0da991cd5ff66b82b2d7134132014689f75160c,1,0,
45227,000000001286493a424abeb897dbd5a007ce71ab0a91ce8c73e76745811a11a5,0,1,0.786531
45228,000000000d6096d33ca1ca2e5167ade6471fa4170cfbd2cec1b367f5d276fbc1,1,0,
45229,0000000016c6a8396102414d4fb955cc1d572e31ecaf252988ce818ced56f4f9,0,1,0.991017
45230,000000001229dbcf0db7f971dc6a380e5219c4771e136ad107b09bbc806cc5f0,0,0,
45231,0000000038239540c2d3d9205e85064568f522f8c0624ad658acdb06850993ef,1,0,
45232,0000000007b3638119309c35b9303f5a3cb1b69fbbc7f7e1ef59e98644ecca65,1,0,
45233,000000003595da695d939799679bd8442e654df2e38c59537ab8275c9da6dc78,1,0,
45234,00000000116f64c77630dffc0469588828f5ac5880ed0e01730b45e6f370244e,1,0,
45235,0000000014b8aeee3cccbb3ac91c306782c2e250d33a17744b43b9369411cab3,0,1,0.968103
45236,00000000164a02550840280d9f3f7f44b73d07857d2afe4315113f0323dcd2b3,1,0,
45237,00000000370b73a9bdf02a88e8c845d32460d83e583cf5436b5eca8df15cef91,1,0,
45238,0000000012f3fd1e5a8b47ef1386a5378f011ef2bb4d5080e5e83861abbcba54,1,0,
45239,0000000028a62aee637bb2b5b735664809f2ac6ba33ca7d9da3f92f241874b28,1,0,
45240,000000001152e88e31e3ae79cfe50c5a028c47b1f26860e74ff18bcbf892b148,1,0,
45241,000000000b57b491cd70dc53a94fec0abadb8ac9e4ff3c3b80d77cc7ee1d6ec2,0,1,0.995813
45242,000000001cf02d27dcf977c7c8051244a362f1bec3eb8b645865b6f6698b6d1c,1,0,
45243,000000000f8afbc67cad7226137c3a0d805d835e598105b8d79d961ca1c781e2,1,0,
45244,00000000083de6d7e0bc5808bbf31ee9c1cd091e93b68add271655700ff86581,1,0,
45245,0000000031e091df62cd730f7d292aeecb76ffe27d3b56f496691134bb95efa0,1,0,
45246,0000000005e742c618f3ea2f8248fc400b012428c3ba057b692b57a7cf50cce3,0,0,
45247,0000000033c8d9c22576b065b7152bb13c9fcb90e8f08cab9bf1c5f47bc09f3b,1,0,
45248,00000000034a714f19c102e18e07fa8a8743938d740069b6002873c5f1426717,1,0,
45249,000000001373c7392be94ccd648c8e0fe5339059f3b0acfdfae723005fd2abb9,1,0,
45250,0000000006625e6eb16ebffd5b4d648f2f20065c42afa29f3518f0b489104228,0,1,0.990136
45251,0000000031b10c78358db8e6328a6a3ee4663758f89713c22d5dff068d5220cf,1,0,
45252,0000000023d4f1e2657cb8fb3c11d5ec18c74b25a71d888adfe1c9b82df275a7,1,0,
45253,000000000ea32dc4405d18d0165ec1980e28360fc4397de2eb3f713957fdf14c,0,1,0.968707
45254,000000000da53d1b15578486212862ba7f46934afb7021f9fedd1903416f6023,1,0,
45255,0000000025e616c03e9c3a61490aa26b252446f290a25c11bcf86cee8d169b05,1,0,
45256,000000001d158ef0e01cf5dc60dbe9900a4b565a260c289950a926f15a8217fe,1,0,
45257,000000003679696373bd12077a7780edb8b7292775a712d70d53298981a216f8,0,1,0.889880
45258,000000002955fda36a9255feb604b4784ae607af0f33d83b637c6080c160ece7,1,0,
45259,00000000355b1a300ad897df33e1044c98c1dcfc59eeaad42c3c82b52ccd3dcf,1,0,
45260,0000000000a7fb3ebe4315634afc3fa8fe44942e881fb874b1b2ebe2448c1ff8,1,0,
45261,000000002f237434fbe33d5bc7a243d83d7011889016876725b0aef50696b236,1,0,
45262,0000000019e6db4636d954c262f0c29079857f7cb9cb47dc2cfd93ab029ad23c,0,1,0.754019
45263,000000003665d7ee1c169a45bcd1ea0e0675399739845d23c1d648e2dd90e0f8,1,0,
45264,000000000dea986929e27fea06a55dc251c31de545f4863054635df43446ac7b,1,0,
45265,0000000012742353207473549d8ce73a2e27fb5b9f2206638573eb4643442858,1,0,
45266,000000000e9fda2310b820f25b4aba98649f348f21d6a73c25939e13fc5f56aa,1,0,
45267,0000000008eb0811b96a35060e8ed5a8eb6a82fdbd89ec40bc54c54925117b4c,1,0,
45268,000000002bef0a83afd9db5721f65a2725a402f12550f8bac53ce68bc5e017dd,1,0,
45269,0000000023d0f85a9a8a28c0636a52cfad3679df02bf20ffd04715da4e1732a3,0,0,
45270,00000000101d0a901e79dd1e77cb50bc94d4d045321cb1b8761fee92ac23f172,1,0,
45271,000000002e3da3194a2568117b652e05ca6c60f44ef2dc112363546a4ac79620,1,0,
45272,000000002139ca119620ee5fd45c443667aa9c71d9f7562acd246254eae7f6f2,1,0,
45273,000000000ef714af43524a7bb40e6e6da173b70ee38c5aa9570f61839f5049b9,1,0,
45274,000000002edf33f4d993eac7eb6adbaa8219de81b7fa4bef07d8f838ae1abd39,0,0,
45275,000000000276c44584ca408ace57bb68c3370e6a38df2e7d4d81a4feb0f5e99d,0,1,0.974854
45276,0000000008b1102a3a6af9bb6c3d3d6d84d858c02f77e19c4727a541bd359cd9,1,0,
45277,0000000019e7796cdb90fae451925c222a130ebf5a55c520294414122a2969c9,1,0,
45278,000000002718f985c54be4950ab8e16f4483bf0db97b92b5a70aede00332f801,0,1,0.887278
45279,000000001e720f6afc4385facdf06faedccdf3206151643dd817814c095801c0,1,0,
45280,000000001e43623dff2d2f9c6bf6a0e18f1d04809cc62a0537764e6561d2d35f,1,0,
45281,0000000023acac9972013e5839fa9032ac74b89994905a06136c30f5832b2757,1,0,
45282,000000001f68a1bf65fafebf184c1d173a8a132db756fa6b9ba2ca76989c7588,1,0,
45283,0000000027af938b1e2422b689efe428ad1d7d83a5843a192599fe197dcd66a7,1,0,
45284,0000000010ab9c5e68bca076d09a47991108e64f71652140d89602433c201ccb,1,0,
45285,00000000230624b054f033e2a2759c2fb3aa2e068a2b18c90d9ca958bb4e8d04,1,0,
45286,00000000289428990a83bb6201d9086acf848b24a4e7b360577263ad64d67124,1,0,
45287,000000001d0b2f671d2a310aa3cfe4dafd6912b5b17858854cbea321555538a7,0,1,0.993070
45288,0000000020f00cd5ebea36bda2727ce726574d459406bfc5933aba8394b72541,1,0,
45289,000000000e15a5b0f85c1c602e028617c777722a384ecbdad4a538914f9383a4,1,0,
45290,000000002aeeb6ee45861f0f0991d33954036c4e21d81fbfb4b7a6066e501eae,0,1,0.982859
45291,0000000019212c9038d5bffb8cb8c41900751e0770819343e15a95f81253f1f2,1,0,
45292,00000000316d4a585b7ba392da2af156362b8aee95124b110aa50a189fe741db,1,0,
45293,0000000017c87be761ddf6ef5c8461b30a6cb84e9ea4eba6d783ff63858f6eff,1,0,
45294,0000000035a71d4acc0a714c33b4d94c1c79bbf289b3f0f09fd26de763071ace,0,1,0.824768
45295,000000002129829b7b514cb0473c2f747afcf120bbe7d9be341280e563ae43ec,1,0,
45296,0000000035ee40606a2a132d3714edd8b73304849b2be8b98bd6fc7681ca600a,1,0,
45297,0000000019744c8a452ed855c80475faf0049778e8d462163709cf4fc5ec0bb6,1,0,
45298,0000000009eabefc8dd2312da26e4842f7fa793e40fb5510ebb810b8692cb605,0,1,0.714426
45299,000000000f10e28000581ce4e1328a5a56237a7f4bcb83873f534ee55d229a7e,1,0,
45300,000000001eeb29606cfda88f2e18b426373a1eac0d954ce075b3b8e8f8aa6e3a,1,0,
45301,0000000012fa33c1fc2c465a453d51f4d1534dba903716be3d1e638ff22fa764,1,0,
45302,000000000d2a863107807e850916c6617c9244d92da310bdaa4ba5817bbe957d,1,0,
45303,000000000a77791e9b013e3562ec699c1c70720228f441338873e6c238d51f1d,1,0,
45304,000000000f38cfa658d7ef7fba563ed16205180b20cc4a973aa268deaeb66625,1,0,
45305,00000000238d8fed6bda7ea8a6f69accc872078666900a6f1918df1e7808ec08,1,0,
45306,00000000214cf8b66dd1b5fb215aa78c7e1522055c713d09671d8d5bbd3a70e9,0,1,0.657565
45307,0000000017bb20a6c776cc179282e03c7bddd4f68bf976285f32635ec41cdb16,1,0,
45308,0000000011a6b07ff3c43864c21cabc61a5c8babf73343295ff0ff2ce1caa91c,1,0,
45309,000000002f92540d5fc5ac9ace6719b7e7bfcd87040d32a188810f987479e9c8,1,0,
45310,00000000228ab86ec832a437013af453aa72ebfbd38f311faa5cf21ea7f382db,0,1,0.076481
45311,000000002419eb4c388c05d850dfda651396b6a557012008018ea58361412547,0,1,0.043982
45312,00000000156e4c623047874dc65815db9a13cf48f5a4f8fee012549ba55f9339,1,0,
45313,000000002437807b6ef66f00699f1392b643f97b1389b233618e80f2d09e4e4a,1,0,
45314,000000002935166f8b63c4bf14008d9fa0ef030fbd28551166addccb2e6d329c,1,0,
45315,000000001826f9d4c207ae040fbdbf0b65f85726d54a22c0970acaed1972e49c,1,0,
45316,0000000015710363ab1e0e5fc136eaa1796c21b53e1ac0d118e363207ca8ebdf,1,0,
45317,000000002fed6b136759aa7f5caf62c0d66a444f96ce7046fc25a6fe1a5695ee,0,1,0.470289
45318,0000000029446fea7143ae3e5b4bce175c63a6b886fc5bc2b08d6bf62986dfef,1,0,
45319,000000000a60d35f3e9f390a61dd326105e9491b882ab703a2fd7ea1f9fac473,1,0,
45320,0000000014bd204a2eef5d0cf91ac04e633a8ae029c6708ee27031bc914953e7,1,0,
45321,000000001b77add6ec85698d80466f8eba75c46ba2d0677de967999d17f0e23d,1,0,
45322,000000001894f0716e437d71899aeb6b93c2c3ca41728ac0797fcc9d9ebf924e,1,0,
45323,00000000381984b8488fc741e0c8e3b14d28b75ab082614ddf783cf7b90c9d51,1,0,
45324,000000002ead887b212fb3bb40215583d0bec9c763802fbe728edaa2bb5af973,0,1,0.185804
45325,000000000f8f4206f611bb88d08696e5c99560259c5227064261ac7388b4ae43,0,1,0.701282
45326,000000000c1844b8c65f0dc815d5c2c371b1a13f80478b304b0933084bfd60c3,1,0,
45327,0000000006c665424a1fd595f3b5d0aea0ce33ec941c46e99e914c0c6dd1982c,1,0,
45328,000000001432ea57a5be406e11fb6369233fe7e640859f0ac79a91c425dfe492,1,0,
45329,0000000023edfd4a7c773f3602605fb5bc2c413cf056b97970756a9f2e28e32d,0,1,0.193873
45330,0000000012e9dec9147774c3a42012e373c5df7213a3675afb49719a7aba4ea6,0,0,
45331,00000000044b8de8a408437cd402fcbdb371d455769cdbf52291b35209166d3c,1,0,
45332,0000000018a62fbe7d5e6d4be4f479f5b4ddd9b39ecbbbc944155c1a8cd15e67,1,0,
45333,00000000099aba6094ea347c787b0a9a84de9f24ca20c9b8ed74a0676e087d37,1,0,
45334,000000000949f6d0bc1eddfa171a1f74178b857e1fc59f9f472de45a73a83c6f,1,0,
45335,0000000020ad581704d7a000fcd65f5c5ec9cfb7b86de309a155090bc4118419,0,1,0.595939
45336,000000000d064a733fb297d416dd1e490952dc7e31bf258cbdf76863aa365b29,1,0,
45337,00000000072c3de81814a6c90c6e0ad3d076e302afd3de1a1cb19be87e8a3d34,1,0,
45338,000000000bbb97843911af83bd0565c68ba8b11c87ecb9424694c885c3ba6f5a,0,0,
45339,000000001ea9a1cc60b09a226f25d26bfda435e5c55fe979af7f07b43062ddbd,0,1,0.584313
45340,0000000018c71fb8907d7755782765666076936e7ca07f8cb2017cd4218d0d4b,1,0,
45341,00000000344b44508c49e9a06aaa9990635acee498fc365a85ca4bbef59b1da0,1,0,
45342,0000000019d914e8538860467924d9c29bdbb8c01a4160a7ef242d85a8f62cb5,0,0,
45343,0000000023eef0f9c41611ef5603fb5a868bd950f02f28a8e169f916675dc5ce,0,0,
45344,00000000009a2166cb682f62354e2d4314b94fed66cda1d79a6f0a11fd3d2ab0,1,0,
45345,000000000b241a6ea8d0f6df2368da34691ed76dc8cca512cf9be406815646bd,0,1,0.541862
45346,000000000fa01a0dc8280112feb3b46863c5cf0f4d58c499d1e60d1d5d63106c,1,0,
45347,0000000007012c6291ea7e85585bce3a9322f8cd07b4b41343f4cd20431f19f3,1,0,
45348,0000000026a05586f824acee26230c4f8f5dd0137c253147f529f3f9e41470ff,1,0,
45349,000000001ad6709579d2fe9c26f4237ccaeb65b0d9996d44d63fe5697194a054,1,0,
45350,00000000063845130dd55be1bf7a5c2ed893f707c1918f9692225f5832087d6c,0,1,0.715605
45351,0000000030c39e6407e178c70fb877578ed32b6707dece0486b97c7f864e807e,0,0,
45352,000000000c0d110502e597220119737c24b5ddd4bf89ca177d7b7fbd64988f09,1,0,
45353,000000002afd6170cad2bc54bce3c4a73a743909a769e44b2ab600f0071a0bbf,1,0,
45354,000000002fc93c81057d570e809f7604a7b35769a54c10e2211189f9deb02612,1,0,
45355,0000000008fea5ef59f516b3add8fe96d50b5dfe67e85203a3e446a38f3c9780,1,0,
45356,000000001da68f6b7c53531b80d65182c16bacb03a9a61829554c56a6b8cb49d,1,0,
45357,000000000f64bd514dd9b664cafae4086aef95c832134c8d75997ce08ff2d2be,1,0,
45358,0000000036c98b0c28678ca91dd583e656537e6d092b3ccd0becefdb12bb8b31,1,0,
45359,000000001db56af696d6c494f82e6b5d9c6da4f19e5f70b983bc996137553bbc,0,1,0.705948
45360,00000000079c74bb9e7844bf16c2e661cfdc0f2385f56420151b07cf74150f04,1,0,
45361,0000000002e5ed52c1ffc43c80939ec514d151497d706aca7d0016174b30f6f7,1,0,
45362,0000000027a6d67c56db96051c2f99f32dc339a8e60f9d5d9e73bd61b2ca6631,1,0,
45363,00000000084fa8b582afc90352ab53480e77bfa6065639d9dce9dbb0d35c1e86,1,0,
45364,000000001c302cb9752cb103a2da3ac43e9d02bb27481811d48eb274478f57b4,1,0,
45365,00000000118f7eed9f33935122223904ba7bb6b48bf494ff7115dce72860a468,1,0,
45366,00000000188259fc7bf3c3f7c51095e510210abcd63d3868909752fae5162537,1,0,
45367,00000000208aba7e9d63cbb5ec61be3b7f24f20d02de6ccd20316f1d7b60e86c,0,0,
45368,00000000263965f871808f3108f07eb57c48b60ec6a4afceda118e83b81d1336,1,0,
45369,000000002a43eaa63203c9e91d207a2590ac701bd065308abea1407d62fc8471,1,0,
45370,0000000024a670c83f77ccd0308be5ecb0dca9f4e9da1ae720ab96cbcce9827a,1,0,
45371,000000001a2833781216521ad4f21cf684dcd2b74eec099839347921eec41e4a,1,0,
45372,0000000011d82c9530c5c27c9218c2acd9b4fa3912620f0ae67439fd9d877a33,0,0,
45373,000000000b55788872e1a46620e599af9e0f36ba371337f71c6c7bb63001dd1c,1,0,
45374,000000001ea80f5eb19656e4d20d99bf3ec86696be32d9ed5660dc8515be29d4,1,0,
45375,000000001dcb7192874a9587b74d7f82d94918a616aaa70a6a2ce963fdc986b3,1,0,
45376,0000000032385d1e26f0dde12469f9f82af9c173ab19403641071d58915c6da7,0,1,0.136622
45377,000000002295320d4c48e86710d538c86c92d1874fba4b53d13f689ee4768e47,1,0,
45378,000000001e4d9bfbf3d9e58a7920d1d07e6022d51767aaaf4f5ddf92e5839cc3,0,1,0.578653
45379,0000000021f6eba9831f56da2a8ab28e818fb901e178cf2687bbfbdd4e70da25,1,0,
45380,00000000196b57e60355c9aa74d8b3903dd786df011a6534dbaf36f440f7020a,0,0,
45381,0000000004678a5b398fd2b6ff1060ef5693b83b37d2bce0beffe33943fd4f53,1,0,
45382,0000000026860d49355bdda462f6d34e73fa9f4e2c38ef13dbb660ec570b7271,1,0,
45383,000000000acd5267f6af10be6f11e24580ff6d1bc5c8f97e5c95df10c18b2104,0,1,0.052384
45384,00000000384d74fff2985141b3d1653a666eb922095124f483bf524c6a608f05,1,0,
45385,000000001b500d18707941c4adbbaafeea16e10b17508faaaabf7fa6938d3484,1,0,
45386,00000000332f7fa4a66931b44dacc49f0c1eb3ff87e7cc011f3f896635b69f85,1,0,
45387,0000000003f5173aa268bd3899c03f9c32397944b1bd48e23cf3cfd69af0eb05,1,0,
45388,0000000018c516d7d709cdb24989a0c9fd8a5d0c33df6b0c2ba487840219361f,1,0,
45389,000000001df56af06c035e8eab1810d08d9b40ffdd97c7de479e2f16dd6ebbee,0,1,0.469286
45390,000000001829f8279746baffd13c704a7557b9c4340b9a07be53435fa594ae8d,1,0,
45391,0000000019a1cc5540ec446c3ef587ad301a5386a6bc366ae24fdc89d40a9df6,1,0,
45392,000000002ff28abd475ee5016c38757155535c47d9f3405f04b2ab1f8599f310,1,0,
45393,000000002269e8ad96b845def67b704183c5472d337c7c8196e6b80fd5d59235,0,1,0.059899
45394,000000000fde0b5eb783762177c919031650597315ef7c5b15374f829d7e4d7e,1,0,
45395,000000003367e83563c60af6c3244812bce65ceebed4adaf64677cbaf5219676,1,0,
45396,0000000012a1f07fb792c4dd00b0c2a0b27e5edd370433008bfa2ab18f0bbbc0,0,0,
45397,0000000036f9919a640a1379f4df923a9dbc9f357a059c80d85d5328adde4d82,1,0,
45398,000000001eb3c47ef5eea323f59251dbb6e7de38d48dc38280c71caf3f2f3599,0,1,0.100739
45399,00000000283fd4b241d004618497d701b56fddd7e888ec63575aeed71cc7ba0d,1,0,
45400,0000000025033d0805935a3944515d3a8ac149ba1de55c85074605846b3750c7,1,0,
45401,000000000c81c0d1e13de7a5a088da8314986c05c76c378bc4de956171a35e62,1,0,
45402,000000000aac911301c1e39c047ff0f9a3b7cdae8e0112c0f8928d6fed559c0d,1,0,
45403,0000000036bc6b61ab0f0145db19ec73f0592d166041baf20eefeb3f41e0710e,1,0,
45404,000000001762ce821a3bb7916a8a889f62726afe34c53308865c98402d9d8d1e,0,1,0.990267
45405,00000000281fd96867023506b2868bed0afc43e0823596b6586be7fd3a0404ab,1,0,
45406,000000002524da177a34b478847f5a48b93b28f25f015755091022236e84dd36,1,0,
45407,000000000d551ffe2084e41308357301e7dd71d8cd3d67fdf281f750bf7e02fa,1,0,
45408,0000000006b714c30c03aaf3699dfe6ddbf3a9cc338cfa32feaacf40b0c0fb64,1,0,
45409,0000000032beafee04f2cb3d0d7ee3fa4252d4898e7309afc010b3463207c322,0,0,
