days_ago,years_ago,date_iso,timestamp_utc,block_height,historical_price,current_price,dca_basis,invested_usd,btc_accum,purchase_count,is_price_above,window_end_timestamp_utc
3425,9.3771389459,2017-02-10,2017-02-10 23:50:00,452483,999.5649259923,60129.2000000000,9617.7284176617,113.0000000000,0.0117491361,113,1,2026-06-28 02:00:00
3424,9.3744010951,2017-02-11,2017-02-11 23:50:00,452622,1017.4108314001,60129.2000000000,9617.7284176617,113.0000000000,0.0117491361,113,1,2026-06-28 02:00:00
3423,9.3716632444,2017-02-12,2017-02-12 23:50:00,452761,1007.6745400361,60129.2000000000,9617.7284176617,113.0000000000,0.0117491361,113,1,2026-06-28 02:00:00
3422,9.3689253936,2017-02-13,2017-02-13 23:50:00,452925,1002.2742943587,60129.2000000000,9617.7284176617,113.0000000000,0.0117491361,113,1,2026-06-28 02:00:00
3421,9.3661875428,2017-02-14,2017-02-14 23:50:00,453094,1013.0606096748,60129.2000000000,9617.7284176617,113.0000000000,0.0117491361,113,1,2026-06-28 02:00:00
3420,9.3634496920,2017-02-15,2017-02-15 23:50:00,453233,1013.7192202030,60129.2000000000,9617.7284176617,113.0000000000,0.0117491361,113,1,2026-06-28 02:00:00
3419,9.3607118412,2017-02-16,2017-02-16 23:50:00,453383,1035.5864430166,60129.2000000000,9617.7284176617,113.0000000000,0.0117491361,113,1,2026-06-28 02:00:00
3418,9.3579739904,2017-02-17,2017-02-17 23:50:00,453533,1054.5323358232,60129.2000000000,9617.7284176617,113.0000000000,0.0117491361,113,1,2026-06-28 02:00:00
3417,9.3552361396,2017-02-18,2017-02-18 23:50:00,453683,1061.9505209874,60129.2000000000,9617.7284176617,113.0000000000,0.0117491361,113,1,2026-06-28 02:00:00
3416,9.3524982888,2017-02-19,2017-02-19 23:50:00,453818,1057.2512244091,60129.2000000000,9617.7284176617,113.0000000000,0.0117491361,113,1,2026-06-28 02:00:00
3415,9.3497604381,2017-02-20,2017-02-20 23:50:00,453968,1086.2696442808,60129.2000000000,9617.7284176617,113.0000000000,0.0117491361,113,1,2026-06-28 02:00:00
3414,9.3470225873,2017-02-21,2017-02-21 23:50:00,454105,1126.8589354030,60129.2000000000,9617.7284176617,113.0000000000,0.0117491361,113,1,2026-06-28 02:00:00
3413,9.3442847365,2017-02-22,2017-02-22 23:50:00,454243,1129.8504031737,60129.2000000000,9617.7284176617,113.0000000000,0.0117491361,113,1,2026-06-28 02:00:00
3412,9.3415468857,2017-02-23,2017-02-23 23:50:00,454394,1176.8521763203,60129.2000000000,9617.7284176617,113.0000000000,0.0117491361,113,1,2026-06-28 02:00:00
3411,9.3388090349,2017-02-24,2017-02-24 23:50:00,454556,1185.0389520725,60129.2000000000,9617.7284176617,113.0000000000,0.0117491361,113,1,2026-06-28 02:00:00
3410,9.3360711841,2017-02-25,2017-02-25 23:50:00,454721,1155.3930852456,60129.2000000000,9617.7284176617,113.0000000000,0.0117491361,113,1,2026-06-28 02:00:00
3409,9.3333333333,2017-02-26,2017-02-26 23:50:00,454902,1183.8062908634,60129.2000000000,9617.7284176617,113.0000000000,0.0117491361,113,1,2026-06-28 02:00:00
3408,9.3305954825,2017-02-27,2017-02-27 23:50:00,455045,1194.8283747514,60129.2000000000,9617.7284176617,113.0000000000,0.0117491361,113,1,2026-06-28 02:00:00
3407,9.3278576318,2017-02-28,2017-02-28 23:50:00,455198,1195.8369020168,60129.2000000000,9617.7284176617,113.0000000000,0.0117491361,113,1,2026-06-28 02:00:00
3406,9.3251197810,2017-03-01,2017-03-01 23:50:00,455343,1228.5614421186,60129.2000000000,10431.4750702811,112.0000000000,0.0107367366,112,1,2026-06-28 02:00:00
3405,9.3223819302,2017-03-02,2017-03-02 23:50:00,455500,1265.8578469159,60129.2000000000,10431.4750702811,112.0000000000,0.0107367366,112,1,2026-06-28 02:00:00
3404,9.3196440794,2017-03-03,2017-03-03 23:50:00,455650,1291.5770036361,60129.2000000000,10431.4750702811,112.0000000000,0.0107367366,112,1,2026-06-28 02:00:00
3403,9.3169062286,2017-03-04,2017-03-04 23:50:00,455780,1267.3528520011,60129.2000000000,10431.4750702811,112.0000000000,0.0107367366,112,1,2026-06-28 02:00:00
3402,9.3141683778,2017-03-05,2017-03-05 23:50:00,455930,1277.5105061242,60129.2000000000,10431.4750702811,112.0000000000,0.0107367366,112,1,2026-06-28 02:00:00
3401,9.3114305270,2017-03-06,2017-03-06 23:50:00,456072,1283.6842084601,60129.2000000000,10431.4750702811,112.0000000000,0.0107367366,112,1,2026-06-28 02:00:00
3400,9.3086926762,2017-03-07,2017-03-07 23:50:00,456224,1236.2938477595,60129.2000000000,10431.4750702811,112.0000000000,0.0107367366,112,1,2026-06-28 02:00:00
3399,9.3059548255,2017-03-08,2017-03-08 23:50:00,456367,1150.0236036838,60129.2000000000,10431.4750702811,112.0000000000,0.0107367366,112,1,2026-06-28 02:00:00
3398,9.3032169747,2017-03-09,2017-03-09 23:50:00,456515,1195.1541699692,60129.2000000000,10431.4750702811,112.0000000000,0.0107367366,112,1,2026-06-28 02:00:00
3397,9.3004791239,2017-03-10,2017-03-10 23:50:00,456669,1112.0866738419,60129.2000000000,10431.4750702811,112.0000000000,0.0107367366,112,1,2026-06-28 02:00:00
3396,9.2977412731,2017-03-11,2017-03-11 23:50:00,456818,1185.3058442201,60129.2000000000,10431.4750702811,112.0000000000,0.0107367366,112,1,2026-06-28 02:00:00
3395,9.2950034223,2017-03-12,2017-03-12 23:50:00,456972,1235.7711375342,60129.2000000000,10431.4750702811,112.0000000000,0.0107367366,112,1,2026-06-28 02:00:00
3394,9.2922655715,2017-03-13,2017-03-13 23:50:00,457119,1244.5663616591,60129.2000000000,10431.4750702811,112.0000000000,0.0107367366,112,1,2026-06-28 02:00:00
3393,9.2895277207,2017-03-14,2017-03-14 23:50:00,457275,1247.7630042829,60129.2000000000,10431.4750702811,112.0000000000,0.0107367366,112,1,2026-06-28 02:00:00
3392,9.2867898700,2017-03-15,2017-03-15 23:50:00,457418,1262.4206240552,60129.2000000000,10431.4750702811,112.0000000000,0.0107367366,112,1,2026-06-28 02:00:00
3391,9.2840520192,2017-03-16,2017-03-16 23:50:00,457570,1176.9608841733,60129.2000000000,10431.4750702811,112.0000000000,0.0107367366,112,1,2026-06-28 02:00:00
3390,9.2813141684,2017-03-17,2017-03-17 23:50:00,457724,1075.7232574299,60129.2000000000,10431.4750702811,112.0000000000,0.0107367366,112,1,2026-06-28 02:00:00
3389,9.2785763176,2017-03-18,2017-03-18 23:50:00,457881,968.1089976756,60129.2000000000,10431.4750702811,112.0000000000,0.0107367366,112,1,2026-06-28 02:00:00
3388,9.2758384668,2017-03-19,2017-03-19 23:50:00,458045,1018.3045586602,60129.2000000000,10431.4750702811,112.0000000000,0.0107367366,112,1,2026-06-28 02:00:00
3387,9.2731006160,2017-03-20,2017-03-20 23:50:00,458181,1043.6578375929,60129.2000000000,10431.4750702811,112.0000000000,0.0107367366,112,1,2026-06-28 02:00:00
3386,9.2703627652,2017-03-21,2017-03-21 23:50:00,458324,1113.6685965088,60129.2000000000,10431.4750702811,112.0000000000,0.0107367366,112,1,2026-06-28 02:00:00
3385,9.2676249144,2017-03-22,2017-03-22 23:50:00,458483,1037.2465846063,60129.2000000000,10431.4750702811,112.0000000000,0.0107367366,112,1,2026-06-28 02:00:00
3384,9.2648870637,2017-03-23,2017-03-23 23:50:00,458631,1027.2830294733,60129.2000000000,10431.4750702811,112.0000000000,0.0107367366,112,1,2026-06-28 02:00:00
3383,9.2621492129,2017-03-24,2017-03-24 23:50:00,458807,933.1697539478,60129.2000000000,10431.4750702811,112.0000000000,0.0107367366,112,1,2026-06-28 02:00:00
3382,9.2594113621,2017-03-25,2017-03-25 23:50:00,458941,961.3879462046,60129.2000000000,10431.4750702811,112.0000000000,0.0107367366,112,1,2026-06-28 02:00:00
3381,9.2566735113,2017-03-26,2017-03-26 23:50:00,459105,969.0173124004,60129.2000000000,10431.4750702811,112.0000000000,0.0107367366,112,1,2026-06-28 02:00:00
3380,9.2539356605,2017-03-27,2017-03-27 23:50:00,459238,1041.3102894201,60129.2000000000,10431.4750702811,112.0000000000,0.0107367366,112,1,2026-06-28 02:00:00
3379,9.2511978097,2017-03-28,2017-03-28 23:50:00,459393,1045.4750146765,60129.2000000000,10431.4750702811,112.0000000000,0.0107367366,112,1,2026-06-28 02:00:00
3378,9.2484599589,2017-03-29,2017-03-29 23:50:00,459530,1040.4428183684,60129.2000000000,10431.4750702811,112.0000000000,0.0107367366,112,1,2026-06-28 02:00:00
3377,9.2457221081,2017-03-30,2017-03-30 23:50:00,459696,1037.7534053277,60129.2000000000,10431.4750702811,112.0000000000,0.0107367366,112,1,2026-06-28 02:00:00
3376,9.2429842574,2017-03-31,2017-03-31 23:50:00,459830,1082.7250423311,60129.2000000000,10431.4750702811,112.0000000000,0.0107367366,112,1,2026-06-28 02:00:00
3375,9.2402464066,2017-04-01,2017-04-01 23:50:00,459961,1090.4005316487,60129.2000000000,11186.3852062061,111.0000000000,0.0099227765,111,1,2026-06-28 02:00:00
3374,9.2375085558,2017-04-02,2017-04-02 23:50:00,460120,1099.0261334055,60129.2000000000,11186.3852062061,111.0000000000,0.0099227765,111,1,2026-06-28 02:00:00
3373,9.2347707050,2017-04-03,2017-04-03 23:50:00,460297,1151.1597494764,60129.2000000000,11186.3852062061,111.0000000000,0.0099227765,111,1,2026-06-28 02:00:00
3372,9.2320328542,2017-04-04,2017-04-04 23:50:00,460420,1143.0292032430,60129.2000000000,11186.3852062061,111.0000000000,0.0099227765,111,1,2026-06-28 02:00:00
3371,9.2292950034,2017-04-05,2017-04-05 23:50:00,460582,1133.0626233946,60129.2000000000,11186.3852062061,111.0000000000,0.0099227765,111,1,2026-06-28 02:00:00
3370,9.2265571526,2017-04-06,2017-04-06 23:50:00,460730,1193.1537715324,60129.2000000000,11186.3852062061,111.0000000000,0.0099227765,111,1,2026-06-28 02:00:00
3369,9.2238193018,2017-04-07,2017-04-07 23:50:00,460892,1193.3132640712,60129.2000000000,11186.3852062061,111.0000000000,0.0099227765,111,1,2026-06-28 02:00:00
3368,9.2210814511,2017-04-08,2017-04-08 23:50:00,461030,1183.8935053048,60129.2000000000,11186.3852062061,111.0000000000,0.0099227765,111,1,2026-06-28 02:00:00
3367,9.2183436003,2017-04-09,2017-04-09 23:50:00,461187,1209.3369012368,60129.2000000000,11186.3852062061,111.0000000000,0.0099227765,111,1,2026-06-28 02:00:00
3366,9.2156057495,2017-04-10,2017-04-10 23:50:00,461333,1209.8499838384,60129.2000000000,11186.3852062061,111.0000000000,0.0099227765,111,1,2026-06-28 02:00:00
3365,9.2128678987,2017-04-11,2017-04-11 23:50:00,461502,1221.5398742760,60129.2000000000,11186.3852062061,111.0000000000,0.0099227765,111,1,2026-06-28 02:00:00
3364,9.2101300479,2017-04-12,2017-04-12 23:50:00,461645,1214.4567978728,60129.2000000000,11186.3852062061,111.0000000000,0.0099227765,111,1,2026-06-28 02:00:00
3363,9.2073921971,2017-04-13,2017-04-13 23:50:00,461772,1174.8368508155,60129.2000000000,11186.3852062061,111.0000000000,0.0099227765,111,1,2026-06-28 02:00:00
3362,9.2046543463,2017-04-14,2017-04-14 23:50:00,461910,1172.6691908070,60129.2000000000,11186.3852062061,111.0000000000,0.0099227765,111,1,2026-06-28 02:00:00
3361,9.2019164956,2017-04-15,2017-04-15 23:50:00,462061,1177.7152670936,60129.2000000000,11186.3852062061,111.0000000000,0.0099227765,111,1,2026-06-28 02:00:00
3360,9.1991786448,2017-04-16,2017-04-16 23:50:00,462207,1164.9733826019,60129.2000000000,11186.3852062061,111.0000000000,0.0099227765,111,1,2026-06-28 02:00:00
3359,9.1964407940,2017-04-17,2017-04-17 23:50:00,462345,1189.5375772550,60129.2000000000,11186.3852062061,111.0000000000,0.0099227765,111,1,2026-06-28 02:00:00
3358,9.1937029432,2017-04-18,2017-04-18 23:50:00,462489,1201.7158482752,60129.2000000000,11186.3852062061,111.0000000000,0.0099227765,111,1,2026-06-28 02:00:00
3357,9.1909650924,2017-04-19,2017-04-19 23:50:00,462634,1210.4839232126,60129.2000000000,11186.3852062061,111.0000000000,0.0099227765,111,1,2026-06-28 02:00:00
3356,9.1882272416,2017-04-20,2017-04-20 23:50:00,462772,1235.6649373071,60129.2000000000,11186.3852062061,111.0000000000,0.0099227765,111,1,2026-06-28 02:00:00
3355,9.1854893908,2017-04-21,2017-04-21 23:50:00,462938,1249.0561225724,60129.2000000000,11186.3852062061,111.0000000000,0.0099227765,111,1,2026-06-28 02:00:00
3354,9.1827515400,2017-04-22,2017-04-22 23:50:00,463083,1241.8951760429,60129.2000000000,11186.3852062061,111.0000000000,0.0099227765,111,1,2026-06-28 02:00:00
3353,9.1800136893,2017-04-23,2017-04-23 23:50:00,463236,1250.3472418375,60129.2000000000,11186.3852062061,111.0000000000,0.0099227765,111,1,2026-06-28 02:00:00
3352,9.1772758385,2017-04-24,2017-04-24 23:50:00,463360,1256.5417001687,60129.2000000000,11186.3852062061,111.0000000000,0.0099227765,111,1,2026-06-28 02:00:00
3351,9.1745379877,2017-04-25,2017-04-25 23:50:00,463508,1278.6417664638,60129.2000000000,11186.3852062061,111.0000000000,0.0099227765,111,1,2026-06-28 02:00:00
3350,9.1718001369,2017-04-26,2017-04-26 23:50:00,463660,1294.6780496550,60129.2000000000,11186.3852062061,111.0000000000,0.0099227765,111,1,2026-06-28 02:00:00
3349,9.1690622861,2017-04-27,2017-04-27 23:50:00,463808,1346.6851056144,60129.2000000000,11186.3852062061,111.0000000000,0.0099227765,111,1,2026-06-28 02:00:00
3348,9.1663244353,2017-04-28,2017-04-28 23:50:00,463943,1350.4576499293,60129.2000000000,11186.3852062061,111.0000000000,0.0099227765,111,1,2026-06-28 02:00:00
3347,9.1635865845,2017-04-29,2017-04-29 23:50:00,464118,1354.4069470018,60129.2000000000,11186.3852062061,111.0000000000,0.0099227765,111,1,2026-06-28 02:00:00
3346,9.1608487337,2017-04-30,2017-04-30 23:50:00,464267,1383.0539029624,60129.2000000000,11186.3852062061,111.0000000000,0.0099227765,111,1,2026-06-28 02:00:00
3345,9.1581108830,2017-05-01,2017-05-01 23:50:00,464419,1425.2481458295,60129.2000000000,12214.5104130639,110.0000000000,0.0090056823,110,1,2026-06-28 02:00:00
3344,9.1553730322,2017-05-02,2017-05-02 23:50:00,464577,1465.5810426562,60129.2000000000,12214.5104130639,110.0000000000,0.0090056823,110,1,2026-06-28 02:00:00
3343,9.1526351814,2017-05-03,2017-05-03 23:50:00,464707,1526.4207056111,60129.2000000000,12214.5104130639,110.0000000000,0.0090056823,110,1,2026-06-28 02:00:00
3342,9.1498973306,2017-05-04,2017-05-04 23:50:00,464876,1554.0068489204,60129.2000000000,12214.5104130639,110.0000000000,0.0090056823,110,1,2026-06-28 02:00:00
3341,9.1471594798,2017-05-05,2017-05-05 23:50:00,465004,1526.2278035910,60129.2000000000,12214.5104130639,110.0000000000,0.0090056823,110,1,2026-06-28 02:00:00
3340,9.1444216290,2017-05-06,2017-05-06 23:50:00,465174,1584.9514134546,60129.2000000000,12214.5104130639,110.0000000000,0.0090056823,110,1,2026-06-28 02:00:00
3339,9.1416837782,2017-05-07,2017-05-07 23:50:00,465339,1597.2058531776,60129.2000000000,12214.5104130639,110.0000000000,0.0090056823,110,1,2026-06-28 02:00:00
3338,9.1389459274,2017-05-08,2017-05-08 23:50:00,465521,1701.8770462876,60129.2000000000,12214.5104130639,110.0000000000,0.0090056823,110,1,2026-06-28 02:00:00
3337,9.1362080767,2017-05-09,2017-05-09 23:50:00,465675,1719.5961033260,60129.2000000000,12214.5104130639,110.0000000000,0.0090056823,110,1,2026-06-28 02:00:00
3336,9.1334702259,2017-05-10,2017-05-10 23:50:00,465824,1791.2692326529,60129.2000000000,12214.5104130639,110.0000000000,0.0090056823,110,1,2026-06-28 02:00:00
3335,9.1307323751,2017-05-11,2017-05-11 23:50:00,465958,1834.8367578989,60129.2000000000,12214.5104130639,110.0000000000,0.0090056823,110,1,2026-06-28 02:00:00
3334,9.1279945243,2017-05-12,2017-05-12 23:50:00,466112,1694.4671103687,60129.2000000000,12214.5104130639,110.0000000000,0.0090056823,110,1,2026-06-28 02:00:00
3333,9.1252566735,2017-05-13,2017-05-13 23:50:00,466269,1787.7256658652,60129.2000000000,12214.5104130639,110.0000000000,0.0090056823,110,1,2026-06-28 02:00:00
3332,9.1225188227,2017-05-14,2017-05-14 23:50:00,466435,1796.7730922387,60129.2000000000,12214.5104130639,110.0000000000,0.0090056823,110,1,2026-06-28 02:00:00
3331,9.1197809719,2017-05-15,2017-05-15 23:50:00,466602,1724.7694873501,60129.2000000000,12214.5104130639,110.0000000000,0.0090056823,110,1,2026-06-28 02:00:00
3330,9.1170431211,2017-05-16,2017-05-16 23:50:00,466737,1738.6013027844,60129.2000000000,12214.5104130639,110.0000000000,0.0090056823,110,1,2026-06-28 02:00:00
3329,9.1143052704,2017-05-17,2017-05-17 23:50:00,466891,1803.9774846923,60129.2000000000,12214.5104130639,110.0000000000,0.0090056823,110,1,2026-06-28 02:00:00
3328,9.1115674196,2017-05-18,2017-05-18 23:50:00,467034,1891.2189190792,60129.2000000000,12214.5104130639,110.0000000000,0.0090056823,110,1,2026-06-28 02:00:00
3327,9.1088295688,2017-05-19,2017-05-19 23:50:00,467196,1966.1600061196,60129.2000000000,12214.5104130639,110.0000000000,0.0090056823,110,1,2026-06-28 02:00:00
3326,9.1060917180,2017-05-20,2017-05-20 23:50:00,467361,2052.9757275294,60129.2000000000,12214.5104130639,110.0000000000,0.0090056823,110,1,2026-06-28 02:00:00
3325,9.1033538672,2017-05-21,2017-05-21 23:50:00,467510,2052.5502115696,60129.2000000000,12214.5104130639,110.0000000000,0.0090056823,110,1,2026-06-28 02:00:00
3324,9.1006160164,2017-05-22,2017-05-22 23:50:00,467656,2114.3483953569,60129.2000000000,12214.5104130639,110.0000000000,0.0090056823,110,1,2026-06-28 02:00:00
3323,9.0978781656,2017-05-23,2017-05-23 23:50:00,467822,2268.0560178414,60129.2000000000,12214.5104130639,110.0000000000,0.0090056823,110,1,2026-06-28 02:00:00
3322,9.0951403149,2017-05-24,2017-05-24 23:50:00,467978,2431.1791752125,60129.2000000000,12214.5104130639,110.0000000000,0.0090056823,110,1,2026-06-28 02:00:00
3321,9.0924024641,2017-05-25,2017-05-25 23:50:00,468140,2331.3462280805,60129.2000000000,12214.5104130639,110.0000000000,0.0090056823,110,1,2026-06-28 02:00:00
3320,9.0896646133,2017-05-26,2017-05-26 23:50:00,468294,2272.1649053409,60129.2000000000,12214.5104130639,110.0000000000,0.0090056823,110,1,2026-06-28 02:00:00
3319,9.0869267625,2017-05-27,2017-05-27 23:50:00,468457,2078.6323751461,60129.2000000000,12214.5104130639,110.0000000000,0.0090056823,110,1,2026-06-28 02:00:00
3318,9.0841889117,2017-05-28,2017-05-28 23:50:00,468625,2225.4645712728,60129.2000000000,12214.5104130639,110.0000000000,0.0090056823,110,1,2026-06-28 02:00:00
3317,9.0814510609,2017-05-29,2017-05-29 23:50:00,468776,2286.2068610013,60129.2000000000,12214.5104130639,110.0000000000,0.0090056823,110,1,2026-06-28 02:00:00
3316,9.0787132101,2017-05-30,2017-05-30 23:50:00,468956,2185.1005053472,60129.2000000000,12214.5104130639,110.0000000000,0.0090056823,110,1,2026-06-28 02:00:00
3315,9.0759753593,2017-05-31,2017-05-31 23:50:00,469120,2298.2209745872,60129.2000000000,12214.5104130639,110.0000000000,0.0090056823,110,1,2026-06-28 02:00:00
3314,9.0732375086,2017-06-01,2017-06-01 23:50:00,469290,2417.9412739112,60129.2000000000,13126.1250844314,109.0000000000,0.0083040501,109,1,2026-06-28 02:00:00
3313,9.0704996578,2017-06-02,2017-06-02 23:50:00,469437,2479.5616565385,60129.2000000000,13126.1250844314,109.0000000000,0.0083040501,109,1,2026-06-28 02:00:00
3312,9.0677618070,2017-06-03,2017-06-03 23:50:00,469629,2543.8723274892,60129.2000000000,13126.1250844314,109.0000000000,0.0083040501,109,1,2026-06-28 02:00:00
3311,9.0650239562,2017-06-04,2017-06-04 23:50:00,469789,2521.8458675831,60129.2000000000,13126.1250844314,109.0000000000,0.0083040501,109,1,2026-06-28 02:00:00
3310,9.0622861054,2017-06-05,2017-06-05 23:50:00,469954,2695.0334189788,60129.2000000000,13126.1250844314,109.0000000000,0.0083040501,109,1,2026-06-28 02:00:00
3309,9.0595482546,2017-06-06,2017-06-06 23:50:00,470104,2873.7969374932,60129.2000000000,13126.1250844314,109.0000000000,0.0083040501,109,1,2026-06-28 02:00:00
3308,9.0568104038,2017-06-07,2017-06-07 23:50:00,470267,2701.4140898845,60129.2000000000,13126.1250844314,109.0000000000,0.0083040501,109,1,2026-06-28 02:00:00
3307,9.0540725530,2017-06-08,2017-06-08 23:50:00,470434,2803.2970167930,60129.2000000000,13126.1250844314,109.0000000000,0.0083040501,109,1,2026-06-28 02:00:00
3306,9.0513347023,2017-06-09,2017-06-09 23:50:00,470583,2810.2941602111,60129.2000000000,13126.1250844314,109.0000000000,0.0083040501,109,1,2026-06-28 02:00:00
3305,9.0485968515,2017-06-10,2017-06-10 23:50:00,470726,2919.9279707867,60129.2000000000,13126.1250844314,109.0000000000,0.0083040501,109,1,2026-06-28 02:00:00
3304,9.0458590007,2017-06-11,2017-06-11 23:50:00,470873,2991.4426584000,60129.2000000000,13126.1250844314,109.0000000000,0.0083040501,109,1,2026-06-28 02:00:00
3303,9.0431211499,2017-06-12,2017-06-12 23:50:00,471020,2656.1781794939,60129.2000000000,13126.1250844314,109.0000000000,0.0083040501,109,1,2026-06-28 02:00:00
3302,9.0403832991,2017-06-13,2017-06-13 23:50:00,471160,2707.2075876858,60129.2000000000,13126.1250844314,109.0000000000,0.0083040501,109,1,2026-06-28 02:00:00
3301,9.0376454483,2017-06-14,2017-06-14 23:50:00,471300,2443.7740726358,60129.2000000000,13126.1250844314,109.0000000000,0.0083040501,109,1,2026-06-28 02:00:00
3300,9.0349075975,2017-06-15,2017-06-15 23:50:00,471453,2415.0926209398,60129.2000000000,13126.1250844314,109.0000000000,0.0083040501,109,1,2026-06-28 02:00:00
3299,9.0321697467,2017-06-16,2017-06-16 23:50:00,471601,2485.2215784160,60129.2000000000,13126.1250844314,109.0000000000,0.0083040501,109,1,2026-06-28 02:00:00
3298,9.0294318960,2017-06-17,2017-06-17 23:50:00,471747,2644.3694299812,60129.2000000000,13126.1250844314,109.0000000000,0.0083040501,109,1,2026-06-28 02:00:00
3297,9.0266940452,2017-06-18,2017-06-18 23:50:00,471889,2512.4288220863,60129.2000000000,13126.1250844314,109.0000000000,0.0083040501,109,1,2026-06-28 02:00:00
3296,9.0239561944,2017-06-19,2017-06-19 23:50:00,472041,2595.0475545493,60129.2000000000,13126.1250844314,109.0000000000,0.0083040501,109,1,2026-06-28 02:00:00
3295,9.0212183436,2017-06-20,2017-06-20 23:50:00,472180,2734.9342331113,60129.2000000000,13126.1250844314,109.0000000000,0.0083040501,109,1,2026-06-28 02:00:00
3294,9.0184804928,2017-06-21,2017-06-21 23:50:00,472318,2653.5361530836,60129.2000000000,13126.1250844314,109.0000000000,0.0083040501,109,1,2026-06-28 02:00:00
3293,9.0157426420,2017-06-22,2017-06-22 23:50:00,472458,2693.6777403844,60129.2000000000,13126.1250844314,109.0000000000,0.0083040501,109,1,2026-06-28 02:00:00
3292,9.0130047912,2017-06-23,2017-06-23 23:50:00,472620,2687.6564249824,60129.2000000000,13126.1250844314,109.0000000000,0.0083040501,109,1,2026-06-28 02:00:00
3291,9.0102669405,2017-06-24,2017-06-24 23:50:00,472764,2568.5925241151,60129.2000000000,13126.1250844314,109.0000000000,0.0083040501,109,1,2026-06-28 02:00:00
3290,9.0075290897,2017-06-25,2017-06-25 23:50:00,472886,2501.1788695913,60129.2000000000,13126.1250844314,109.0000000000,0.0083040501,109,1,2026-06-28 02:00:00
3289,9.0047912389,2017-06-26,2017-06-26 23:50:00,473028,2419.8281336490,60129.2000000000,13126.1250844314,109.0000000000,0.0083040501,109,1,2026-06-28 02:00:00
3288,9.0020533881,2017-06-27,2017-06-27 23:50:00,473160,2565.9955752034,60129.2000000000,13126.1250844314,109.0000000000,0.0083040501,109,1,2026-06-28 02:00:00
3287,8.9993155373,2017-06-28,2017-06-28 23:50:00,473317,2554.2217718277,60129.2000000000,13126.1250844314,109.0000000000,0.0083040501,109,1,2026-06-28 02:00:00
3286,8.9965776865,2017-06-29,2017-06-29 23:50:00,473436,2537.4077103018,60129.2000000000,13126.1250844314,109.0000000000,0.0083040501,109,1,2026-06-28 02:00:00
3285,8.9938398357,2017-06-30,2017-06-30 23:50:00,473590,2460.9232820756,60129.2000000000,13126.1250844314,109.0000000000,0.0083040501,109,1,2026-06-28 02:00:00
3284,8.9911019849,2017-07-01,2017-07-01 23:50:00,473756,2420.5394650155,60129.2000000000,13687.3887328628,108.0000000000,0.0078904751,108,1,2026-06-28 02:00:00
3283,8.9883641342,2017-07-02,2017-07-02 23:50:00,473944,2508.7110635949,60129.2000000000,13687.3887328628,108.0000000000,0.0078904751,108,1,2026-06-28 02:00:00
3282,8.9856262834,2017-07-03,2017-07-03 23:50:00,474113,2543.5205570258,60129.2000000000,13687.3887328628,108.0000000000,0.0078904751,108,1,2026-06-28 02:00:00
3281,8.9828884326,2017-07-04,2017-07-04 23:50:00,474267,2603.9755135205,60129.2000000000,13687.3887328628,108.0000000000,0.0078904751,108,1,2026-06-28 02:00:00
3280,8.9801505818,2017-07-05,2017-07-05 23:50:00,474415,2611.9076336688,60129.2000000000,13687.3887328628,108.0000000000,0.0078904751,108,1,2026-06-28 02:00:00
3279,8.9774127310,2017-07-06,2017-07-06 23:50:00,474558,2601.1915674692,60129.2000000000,13687.3887328628,108.0000000000,0.0078904751,108,1,2026-06-28 02:00:00
3278,8.9746748802,2017-07-07,2017-07-07 23:50:00,474706,2500.6068002547,60129.2000000000,13687.3887328628,108.0000000000,0.0078904751,108,1,2026-06-28 02:00:00
3277,8.9719370294,2017-07-08,2017-07-08 23:50:00,474871,2559.2909885064,60129.2000000000,13687.3887328628,108.0000000000,0.0078904751,108,1,2026-06-28 02:00:00
3276,8.9691991786,2017-07-09,2017-07-09 23:50:00,475008,2505.7193673833,60129.2000000000,13687.3887328628,108.0000000000,0.0078904751,108,1,2026-06-28 02:00:00
3275,8.9664613279,2017-07-10,2017-07-10 23:50:00,475205,2337.6926899975,60129.2000000000,13687.3887328628,108.0000000000,0.0078904751,108,1,2026-06-28 02:00:00
3274,8.9637234771,2017-07-11,2017-07-11 23:50:00,475379,2308.5349031275,60129.2000000000,13687.3887328628,108.0000000000,0.0078904751,108,1,2026-06-28 02:00:00
3273,8.9609856263,2017-07-12,2017-07-12 23:50:00,475556,2386.6789346826,60129.2000000000,13687.3887328628,108.0000000000,0.0078904751,108,1,2026-06-28 02:00:00
3272,8.9582477755,2017-07-13,2017-07-13 23:50:00,475712,2338.8345995324,60129.2000000000,13687.3887328628,108.0000000000,0.0078904751,108,1,2026-06-28 02:00:00
3271,8.9555099247,2017-07-14,2017-07-14 23:50:00,475850,2218.0683995737,60129.2000000000,13687.3887328628,108.0000000000,0.0078904751,108,1,2026-06-28 02:00:00
3270,8.9527720739,2017-07-15,2017-07-15 23:50:00,475979,1970.0224148276,60129.2000000000,13687.3887328628,108.0000000000,0.0078904751,108,1,2026-06-28 02:00:00
3269,8.9500342231,2017-07-16,2017-07-16 23:50:00,476142,1914.3158613562,60129.2000000000,13687.3887328628,108.0000000000,0.0078904751,108,1,2026-06-28 02:00:00
3268,8.9472963723,2017-07-17,2017-07-17 23:50:00,476289,2226.8543703792,60129.2000000000,13687.3887328628,108.0000000000,0.0078904751,108,1,2026-06-28 02:00:00
