Index,Address,Type,Status,Value,Balance,Create Block,Redeem Block,Create Time,Redeem Time
24138,1CSVZzeawJswMoLmwj8t2BKzvrYGvLw9DY,S2-COIN-1-2012,Active,1.00000000,1.00000000,210248,,1354250823,
24140,1CSw1CUAukAULkx2KLD7xwpPCF1TYk2pXy,S2-COIN-1-2013,Active,1.00000000,1.00000000,216571,,1358201070,
24141,1CsW1QumpDfNUhWs5Rot13tndJrQhiXyiG,S2-COIN-1-2013,Active,1.00000000,1.00000000,216571,,1358201070,
24145,1CSw2Hb7GMXszVLnvAqqGrSVDyCsAgxb37,S2-COIN-1-2013,Active,1.00000000,1.00000000,277991,,1388531359,
24147,1CSw38H2Gzd2uKzsNV7bGprX5YRwkr9two,S2-COIN-1-2012,Active,1.00000000,1.00000000,212529,,1355757190,
24149,1CSw3vb4Cx5yXiRZcmRPvqPh5beLCma6Cs,S2-COIN-1-2012,Active,1.00000000,1.00000000,210942,,1354686350,
24150,1Csw4B2ueD2b45FkyoGx1WWBjXuS9ofwWG,S2-COIN-1-2013,Active,1.00000000,1.00000002,221412,,1360988782,
24151,1Csw4NK8ZLMsuWLWa73MN6X7W9TyDNYDDH,S2-COIN-5,Active,5.00000000,5.00000000,227365,,1363950815,
24152,1CSW4SCE8Xj1GHtweuY9w1XRvVKjw3Bp1h,S2-COIN-1-2012,Active,1.00000000,1.00000000,212150,,1355464605,
24156,1CsW6vRv21ydxkbDKb6qiaF5N8fq9MdjYP,S2-COIN-1-2013,Active,1.00000000,1.00000000,221412,,1360988782,
24157,1CsW7dmp3m6BAS18HUGiB2q8WkqBSoaSAH,S2-COIN-5,Active,5.00000000,5.00000000,223535,,1362029921,
24158,1Csw7GHmbXoq5pxa8pxdBtDNdUtzBYdQ5v,S2-COIN-1-2012,Active,1.00000000,1.00000000,212529,,1355757190,
24159,1CSw8v8T4m2vZS5ZSVgvJedT8hLbmYbuu,S2-COIN-1-2012,Active,1.00000000,1.00000000,212614,,1355812154,
24161,1CswAFasq2EjVm1PBVXsgH3vh3EiFJEPRW,S2-COIN-1-2012,Active,1.00000000,1.00000000,209225,,1353689358,
24164,1CswBJKg8RbqUg4nm8yWVD4wSMxYfF1qfJ,S2-COIN-1-2013,Active,1.00000000,1.00000000,231082,,1365827096,
24165,1CSwbrCinoPaTz9EAVAp3FexxfaB81s6h2,S2-COIN-1-2012,Active,1.00000000,1.00000002,207912,,1352902056,
24167,1CSwCieCPzFe2Em3v5SKdnpmuRDQoKHhc3,S2-COIN-1-2012,Active,1.00000000,1.00000002,213103,,1356153413,
24169,1CSwDo9uByuAjX3DbB8Jx3n4ih2uzHWiXF,S2-COIN-1-2012,Active,1.00000000,1.00000000,210942,,1354686350,
24172,1csWez5BnkkH6Y19P1fgg7froJ2sxF8dY,S2-COIN-5,Active,5.00000000,5.00000000,227365,,1363950815,
24173,1CSwFGx9FZc7gZFBqxb44tEtQ99A1NdkKo,S2-COIN-5,Active,5.00000000,5.00000002,217353,,1358726368,
24174,1CsWFiKyapL7L3d82yGUytXybdpn9FpVws,S2-COIN-1-2013,Active,1.00000000,1.00000000,214910,,1357189181,
24175,1Cswfpzj9csbSa4KNZuRa3YqvWNnwJ6fQ4,S2-COIN-1-2012,Active,1.00000000,1.00000000,212614,,1355812154,
24176,1CswfsZXz58CxpBUxovWTnx9gKrxfBffQv,S2-COIN-1-2012,Active,1.00000000,1.00000000,212932,,1356027405,
24185,1CSwhnKTN8pmf7Us5FkBhGjLCayJaVpVG9,S2-COIN-1-2012,Active,1.00000000,1.00000001,214453,,1356936288,
24187,1CSwicccubDcwt6Hq7jfVTjJ59oqTWDbhr,S2-COIN-1-2012,Active,1.00000000,1.00000000,208861,,1353477846,
24188,1CsWiHgjQHHAfBhnfuxjLgLjjwh1Z6YN5E,S2-COIN-1-2013,Active,1.00000000,1.00000000,216571,,1358201070,
24190,1CSwiUdNFgA1Br2iFRoRXaBG35ibZU1p3P,S2-COIN-1-2013,Active,1.00000000,1.00000000,221412,,1360988782,
24192,1CSwj8MTMswVyKKBznwtFZ9UuSJo5ggy1A,S2-COIN-1-2012,Active,1.00000000,1.00000000,212476,,1355721233,
24194,1CswKaZwRAUMv7UR87DCKhxGEF6qu5feDe,S2-COIN-1-2012,Active,1.00000000,1.00000000,211362,,1354953362,
24196,1CswL9xXa9Hs7B8J4M3mkuU64oe5TgTFXR,S2-COIN-5,Active,5.00000000,5.00000000,227365,,1363950815,
24197,1CsWLgggfyMmQoZcV9GZays4V41TuGGz7T,S2-COIN-1-2013,Active,1.00000000,1.00000000,216571,,1358201070,
24200,1CSwMeqojw9cUAj5rDorfXTW7VfoXTZ1RA,S2-COIN-1-2013,Active,1.00000000,1.00000000,221412,,1360988782,
24207,1CSWnVnCjoLcaXQJBtsfnpJDoN4wXQD9mW,S2-COIN-1-2012,Active,1.00000000,1.00000000,213103,,1356153413,
24208,1CSWoySjZp4jy8dhWS8fqFLbvPxpUYsPs1,S2-COIN-1-2013,Active,1.00000000,1.00000000,218866,,1359619941,
24209,1CsWp1Xid8LsH1GAX1kr6v5vXA6vdaKmYV,S2-COIN-1-2012,Active,1.00000000,1.00000000,212529,,1355757190,
24212,1CSWpgA2U3CZQfW4s5brY2KySUbZVh5ebQ,S2-COIN-1-2012,Active,1.00000000,1.00000000,210833,,1354598217,
24214,1CSwq46Lu6sjJ4YDCxnhmNjCddYpQnmh6V,S2-COIN-1-2013,Active,1.00000000,1.00000000,215240,,1357366729,
24216,1CsWQGvU694NoSAaq9ZQpSuLkytR3MkeiP,S2-COIN-1-2013,Active,1.00000000,1.00000001,227697,,1364084776,
24220,1CSwrciQba7fARQqGn9e7GwTTbioJBQTWe,S2-COIN-1-2012,Active,1.00000000,1.00000000,210486,,1354391666,
24221,1CsWrRFGqvHkPiswsyF8wXrsH28ZioUBPk,S2-COIN-5,Active,5.00000000,5.00000000,210833,,1354598217,
24222,1CsWRvShRLEHqHAC6xBeFapwTCAqqNK5eD,S2-COIN-5,Active,5.00000000,5.00000000,243452,,1372262931,
24223,1CswScHCtosaKT8vNyGUPqwVBbL9AZUbYU,S2-COIN-1-2013,Active,1.00000000,1.00000000,222202,,1361379281,
24224,1CswTgULyc6g9NxCGbe9MxHiYw4p2mRmS2,S2-COIN-1-2013,Active,1.00000000,1.00000000,220606,,1360555870,
24228,1CSwUJzFComCUPEyFpyAZoHuW5qCZMBrXW,S2-COIN-5,Active,5.00000000,5.00000000,227365,,1363950815,
24229,1CswuRHPGHs1Zhy5rH46k44r2pHj1VfY7C,S2-COIN-1-2013,Active,1.00000000,1.00000000,221412,,1360988782,
24235,1CsWvK8GTu6n1bRBn8EbxMjqLh3XLvANsU,S2-COIN-1-2012,Active,1.00000000,1.00000000,213103,,1356153413,
24236,1Cswvv4AaEf3q9HhMY8VKXmegsUzZ8VK3V,S2-COIN-1-2013,Active,1.00000000,1.00000000,215240,,1357366729,
24240,1CSWwkr9eFTbyKMUPWCAPNeR9FaH2Udi8K,S2-COIN-1-2012,Active,1.00000000,1.00000000,213103,,1356153413,
24242,1CSwxcTh1pScpw8yh4V4ABRtLbMWEe7gWB,S2-COIN-1-2013,Active,1.00000000,1.00000000,218865,,1359619373,
24246,1CSwXZR3gYyt8iyS7WfM1MMEm5vnWmqMBk,S2-COIN-5,Active,5.00000000,5.00000000,217159,,1358606318,
24247,1CswyC327o8HPFpAHq96Pt7P8CQim7Nzwo,S2-COIN-1-2013,Active,1.00000000,1.00000000,216094,,1357885062,
24248,1CSWzg3cLJS5qStqgGFYAGRdrdXG6cY4m5,S2-COIN-1-2012,Active,1.00000000,1.00000000,211745,,1355205774,
24255,1Csx1u5JNi4iDiXxVvXNtpJEg9yuFdTAL9,S2-COIN-1-2012,Active,1.00000000,1.00100000,213361,,1356309206,
24256,1CSX2gjBu18Xxht8hgWQgR5DRUiRvDsg7u,S2-COIN-5,Active,5.00000000,5.00000000,227365,,1363950815,
24257,1CSx2tmeS8DvE3LxFmR28CGKupK2Gwu4Hq,S2-COIN-1-2012,Active,1.00000000,1.00000000,210401,,1354345989,
24262,1CsX65WRLuYrB4ZV8p7KRx7PTpGAWXfA1N,S2-COIN-1-2012,Active,1.00000000,1.00000000,210833,,1354598217,
24265,1CSx8jSR5Y8XgvcTDcSUaBoHL822ZkyAh3,S2-COIN-1-2013,Active,1.00000000,1.00000000,215688,,1357628943,
24270,1CsxAQXUQR921X9UEjJYATNvz9EVf6gtR,S2-COIN-5,Active,5.00000000,5.00000000,211362,,1354953362,
24272,1CSXayTzNMrpbLsHfmt6HsmyyhZUEvVStW,S2-COIN-1-2012,Active,1.00000000,1.00000000,212614,,1355812154,
24282,1CSxcS4rLCHPwZdFumMiH9LNDNbBJcCeQ3,S2-COIN-1-2013,Active,1.00000000,1.00000000,214910,,1357189181,
24285,1CsxDzXSb63ybp7VJvjQGtArZyxRrCgufY,S2-COIN-1-2012,Active,1.00000000,1.00000000,212367,,1355639671,
24289,1csxeZq4fnHHMiu2SzPHtrZ8E6nYcYa4G,S2-COIN-1-2012,Active,1.00000000,1.00000001,209225,,1353689358,
24291,1CsXfh5tWCmEnuKWTY24P2R1iirobmurWq,S2-COIN-1-2013,Active,1.00000000,1.00000000,221191,,1360881688,
24293,1CSxfqP7DqbPZj3YBb8A6CovrEsm4kRrW1,S2-COIN-1-2012,Active,1.00000000,1.00000000,212614,,1355812154,
24300,1CSXgXvF4dxwaozy3rY1ovZkN9N5YtU5b,S2-COIN-1-2013,Active,1.00000000,1.00000001,230471,,1365515707,
24304,1Csxj7BfGHGjozSJani1yUehd74zNCecaM,S2-COIN-1-2012,Active,1.00000000,1.00000000,214115,,1356753889,
24305,1CSXJAXCaMRDjc7bRBFiDhUPN4sbKFe4yq,S2-COIN-1-2012,Active,1.00000000,1.00000000,213965,,1356674777,
24306,1CSxjFeLwAGPbRvEzt9iZBkdcrrKBjqp7,S2-COIN-5,Active,5.00000000,5.00000000,220382,,1360435789,
24307,1CSxJifShCqenLpJ7G8qtJ2Jym7RDVKEwj,S2-COIN-1-2012,Active,1.00000000,1.00000000,207974,,1352942693,
24308,1CsXk7dVHQUyXoCCeFWUP3ybR7jQiCzsDw,S2-COIN-5,Active,5.00000000,5.00000000,210833,,1354598217,
24318,1CsxmN1XuQyzbMeVHrkZABHic2oGtULq4Z,S2-COIN-1-2013,Active,1.00000000,1.00000000,218865,,1359619373,
24330,1CSxqU5n63hoLXfquex1pLkdFCizf952H4,S2-COIN-1-2012,Active,1.00000000,1.00000000,213965,,1356674777,
24331,1CSxquaZgm4ak9vBctsjiJhwmtvUHw2Jp6,S2-COIN-1-2013,Active,1.00000000,1.00000000,216985,,1358490269,
24333,1CsxQY7soEsBmwVNUSFV6RhU2HSbJzQcrP,S2-COIN-1-2013,Active,1.00000000,1.00000000,216571,,1358201070,
24334,1CSxr19d8aDXmsatnntR3Diw6tgoCJqMtm,S2-COIN-1-2012,Active,1.00000000,1.00000000,213965,,1356674777,
24337,1CsxSF9BSEpxRek24RT7UESEYWUWNmj1ZQ,S2-COIN-1-2013,Active,1.00000000,1.00000000,277991,,1388531359,
24339,1CsxSkvXpugxGgMKSFA1eW7SixDxAg6WCB,S2-COIN-1-2013,Active,1.00000000,1.00000000,229316,,1364916291,
24342,1CsXTMxjy7GPUtm7X51EPp3taxpoY6zPLL,S2-COIN-1-2013,Active,1.00000000,1.00000000,220209,,1360331920,
24347,1CsxtzTUrP3LX9nQ2AiszP3WN8r6NYWhLp,S2-COIN-5,Active,5.00000000,5.00000000,225852,,1363280811,
24349,1Csxv3i5j6Rj4oCVwZXFSUweGCVVE7znmJ,S2-COIN-1-2012,Active,1.00000000,1.00000000,212932,,1356027405,
24350,1CSXVB8JTWxmZHHzvxrbWVWXTrwasLERhB,S2-COIN-1-2012,Active,1.00000000,1.00000000,213103,,1356153413,
24351,1CSXvbnCr9gxN2u9WgqtBL4sH3uhbT1Vot,S2-COIN-1-2012,Active,1.00000000,1.00000000,208861,,1353477846,
24352,1CSXVFiasZEoz79s2NnPn8DosuCUvM17mH,S2-COIN-1-2012,Active,1.00000000,1.00000000,214526,,1356975296,
24356,1CSXxBvz2PFLVrdrbHkobNW8QauirWezZf,S2-COIN-1-2013,Active,1.00000000,1.00000000,221191,,1360881688,
24358,1CSXxLUUjEUmM9kVcHPUDbVdJ8SxXQXe9p,S2-COIN-5,Active,5.00000000,5.00000004,223535,,1362029921,
24361,1CSXxzFcmvUaGSBfmESXXHmJqqjopgCssZ,S2-COIN-1-2013,Active,1.00000000,1.00000002,216571,,1358201070,
24364,1CSxyt3c5MXwQigzx4rFYctvVM3GCGCSCF,S2-COIN-5,Active,5.00000000,5.00000000,229925,,1365235942,
24367,1CsxZiwuhxqbSm5ucoND4vEkKKwiCtjCny,S2-COIN-1-2012,Active,1.00000000,1.00000000,212529,,1355757190,
24372,1CsY3p7ynoFixnA16JicBQ5YqCZrUTUzdN,S2-COIN-1-2012,Active,1.00000000,1.00000000,213361,,1356309206,
24373,1CsY3YVnnMNkeiBfhv5gwbpVyMab3itRqr,S2-COIN-1-2012,Active,1.00000000,1.00000000,210248,,1354250823,
24374,1CsY4ARXRu2eScU8ErQWPYbgSS8QznYWBz,S2-COIN-1-2012,Active,1.00000000,1.00000000,210401,,1354345989,
24375,1CSy4nMKAcPjTSeuLzVJBYTNhQjmaMt14P,S2-COIN-1-2012,Active,1.00000000,1.00000000,213965,,1356674777,
24376,1CSy52QXPCRKRQsw6XkzwS8KuWw2yMxnVV,S2-COIN-1-2013,Active,1.00000000,1.00000000,221412,,1360988782,
24377,1CsY58r5mw1ZL7GaQSvDVLRtPdqxYoTvut,S2-COIN-1-2012,Active,1.00000000,1.00000000,210486,,1354391666,
24382,1Csy8GX2kfQFJmT3gcVnB2BdkumMBfphqW,S2-COIN-1-2013,Active,1.00000000,1.00000000,218951,,1359653557,
24384,1CsY8MDLoiavM9Mgg5w7iKH9oVaXBSP6Mc,S2-COIN-5,Active,5.00000000,5.00000002,213965,,1356674777,
24387,1Csy9ys5dTz3ySvMDxtpLxuyCV1DfsJW5v,S2-COIN-1-2013,Active,1.00000000,1.00000000,221412,,1360988782,
24389,1CSYABNbzGgw8czpdi3j5PHqCjM76nLgge,S2-COIN-1-2012,Active,1.00000000,1.00000003,212367,,1355639671,
24390,1CSyAHUEp6W2j4MMxricWW8KnPqyN25K9L,S2-COIN-1-2012,Active,1.00000000,1.00000000,213532,,1356418584,
24395,1CsyB9kArh8BHXWBAfjKsk8S8v3CZCbboM,S2-COIN-5,Active,5.00000000,5.00000000,227365,,1363950815,
24396,1CSybBxTSQqQ8qpao4UwqyrbgAXmdm7ufo,S2-COIN-1-2013,Active,1.00000000,1.00000000,277991,,1388531359,
24402,1CsYCnwSwNF24kpoed2YzRd3n55NhPGg2z,S2-COIN-1-2012,Active,1.00000000,1.00000001,209914,,1354076719,
24403,1CsyCnZnX8pKXqu2tMw71EbpaofEjSiAiM,S2-COIN-1-2012,Active,1.00000000,1.00000000,208861,,1353477846,
24407,1CsyddGwQvWQv2X12MyPKmAvY1z37NKDyj,S2-COIN-1-2012,Active,1.00000000,1.00000000,212614,,1355812154,
24408,1CSYddyYZZiEyJ9eRaBkQu2tmk8MU3AcTi,S2-COIN-1-2012,Active,1.00000000,1.00000002,213103,,1356153413,
24410,1CSyDtnGnGEwtVFRq93fuZFYGQMxBP8GYA,S2-COIN-1-2013,Active,1.00000000,1.00000000,222268,,1361405688,
24411,1CSydV7e4AJncp5uEUFBm7fRfdsiiEpLVe,S2-COIN-1-2013,Active,1.00000000,1.00000002,221412,,1360988782,
24413,1CsyequyhMQCC7hjBy4nVfEuNWA242GXYR,S2-COIN-1-2013,Active,1.00000000,1.00000000,220209,,1360331920,
24416,1CsYf7FDBnUgoDGmt1C9LgbxGzEpbxMbR2,S2-COIN-1-2013,Active,1.00000000,1.00000000,218241,,1359268999,
24419,1CSyFdkSCikno2qm5SVoqMqvvDh1HqmZB1,S2-COIN-5,Active,5.00000000,5.00000002,227365,,1363950815,
24420,1CSyFHMnKEvbTtLdyANXwoA41i2t9d9qHP,S2-COIN-1-2012,Active,1.00000000,1.00000000,210486,,1354391666,
24421,1CsyFoy8vxramTLbKdRW2CzseRnZb8qkU7,S2-COIN-1-2012,Active,1.00000000,1.00000000,210756,,1354550511,
24426,1Csyies6WUfPwcjEeKXAkcZsCMWpLn16Ut,S2-COIN-1-2012,Active,1.00000000,1.00000000,209157,,1353653091,
24427,1CsYj2GUfHwkP6jgbSMDv6KiWzz2w36bkH,S2-COIN-1-2013,Active,1.00000000,1.00000000,220606,,1360555870,
24428,1CSYJqHprmgk2NkvXoeqmrE5bqHKnreN7x,S2-COIN-1-2012,Active,1.00000000,1.00000000,213103,,1356153413,
24429,1CsyKQ1rpwSbswM5LH1GmzyFF4REDpUcJH,S2-COIN-1-2012,Active,1.00000000,1.00000000,213532,,1356418584,
24430,1CSykyEnGEEL9KxsgxXiwNf4DevtyAh6wE,S2-COIN-5,Active,5.00000000,5.00000000,232911,,1366808877,
24431,1CsYLqV6FEsaJm1r8WFDBNiCmD6VRXVd8q,S2-COIN-1-2012,Active,1.00000000,1.00000000,212320,,1355602186,
24432,1CSYMBdpGhmV7FwoAHfiZYaWH5uxEfcc78,S2-COIN-1-2013,Active,1.00000000,1.00000001,214910,,1357189181,
24433,1CSYMqE5WKB5b24yMxWJS24c8PJmyrqrFC,S2-COIN-1-2013,Active,1.00000000,1.00000000,216571,,1358201070,
24435,1CsyMv1ynfQrjfA9XDbRA5oRJ3PNwxzTtD,S2-COIN-1-2013,Active,1.00000000,1.00000000,215688,,1357628943,
24437,1Csyo1YUaKDLyLX6LVHtTXkrE6oL69KQpd,S2-COIN-5,Active,5.00000000,5.00000000,227365,,1363950815,
24439,1CSYPTY9hBBZTNTh8VYCdZSL9eTj7XZ25g,S2-COIN-1-2012,Active,1.00000000,1.00000000,213103,,1356153413,
24442,1CSYq2caLNnxjggki6GR6WR918eNyCKctU,S2-COIN-1-2012,Active,1.00000000,1.00000000,212015,,1355372629,
24443,1CSYQ4Uaag7EDTwzBXfSgj6xCN4oH4Yc2e,S2-COIN-1-2012,Active,1.00000000,1.00000002,210942,,1354686350,
24444,1CsYqh29rhX7fYee2ytvvZvcPsULE8zeSU,S2-COIN-5,Active,5.00000000,5.00000000,229925,,1365235942,
24445,1CSyqKDHWLTjozeSaEhWWk2G5zrfWBRqUD,S2-COIN-1-2013,Active,1.00000000,1.00000002,218090,,1359183469,
24448,1CsYRkWzZi9nC77DxHXeato1cxZrk14cPu,S2-COIN-1-2013,Active,1.00000000,1.00000000,219364,,1359876424,
24460,1CsYUUgUS2mfTZirbM32FkyutBwbRNeRig,S2-COIN-1-2013,Active,1.00000000,1.00000000,218866,,1359619941,
24461,1CSyuUW7zM1y6UB695NRTrkdGimxNEK4Ti,S2-COIN-5,Active,5.00000000,5.00000000,227365,,1363950815,
24465,1CSyvMGHNgQJwWwDXssJzkbCPUUv79gHQL,S2-COIN-1-2012,Active,1.00000000,1.00000000,213965,,1356674777,
24468,1CSyVvajMj3D3of15cshSSdqJXYJqzVrT9,S2-COIN-1-2012,Active,1.00000000,1.00000000,210248,,1354250823,
24470,1CsyWb6VKBHoCqDEAmfqsJA55AxyWqr5eY,S2-COIN-1-2013,Active,1.00000000,1.00000000,221412,,1360988782,
24471,1CSyWMdn36Bv1wJbgmEfiGm7dn8HdpLDaZ,S2-COIN-1-2012,Active,1.00000000,1.00000000,212015,,1355372629,
24473,1Csywr2Bi14nW3VpeCMgh2XvAjA6MaBvF7,S2-COIN-1-2013,Active,1.00000000,1.00000000,229316,,1364916291,
24475,1CSywuYN4H6N8ZzC3wCtcWPA6k9gA6rKsj,S2-COIN-1-2013,Active,1.00000000,1.00000001,221412,,1360988782,
24476,1Csyx2E93LS5dcByL9oWsx7U7aymEmkEgv,S2-COIN-5,Active,5.00000000,5.00000000,210486,,1354391666,
24477,1CSYx2ZdQkcaqKx5bbsSUTvVZsdCnaL92J,S2-COIN-1-2012,Active,1.00000000,1.00000000,210756,,1354550511,
24478,1CSYXmPMn8rPP4uKdZnkdFKgo1XqmzKQGr,S2-COIN-1-2013,Active,1.00000000,1.00000000,216985,,1358490269,
24481,1CSyYhnqy2LPeroxuBAtJLpU1MNH34ad2T,S2-COIN-1-2013,Active,1.00000000,1.00000000,277991,,1388531359,
24482,1CSYYmxKJdsYsVtA42gEJ9EAcedS1mft4R,S2-COIN-1-2013,Active,1.00000000,1.00000000,227697,,1364084776,
24483,1CsYYPgRXVzQEP8gTnBdpTXgvXVbpqnHGs,S2-COIN-1-2012,Active,1.00000000,1.00000000,212529,,1355757190,
24484,1CSyyTG3BX34JVjscXWjhBovSu5ujqbund,S2-COIN-1-2012,Active,1.00000000,1.00000002,213103,,1356153413,
24485,1CsyYtRQ7R4XsAY8X4qybHWfUeu39CDRpL,S2-COIN-5,Active,5.00000000,5.00000000,223535,,1362029921,
24489,1CsYZgi8xQNzKdCDYxLY9Naxh88LJYQejx,S2-COIN-1-2012,Active,1.00000000,1.00000000,212320,,1355602186,
24492,1CsyzvvYqQkPFJeVSoGCBSGnmLAKuk8w4i,S2-COIN-1-2012,Active,1.00000000,1.00000000,213103,,1356153413,
24493,1CsZ1FyGb22jy99JKaUfLNGfRzGz622B3E,S2-COIN-1-2013,Active,1.00000000,1.00000000,218865,,1359619373,
24496,1Csz2j93NXDnT1e682ugVvbhb95uTL3TsH,S2-COIN-1-2012,Active,1.00000000,1.00000001,212015,,1355372629,
24499,1CSz3uUjY33R642HG7ETVMpgFcuEBvDjPs,S2-COIN-1-2012,Active,1.00000000,1.00000000,213103,,1356153413,
24500,1CSz3YGbBpCHSLyxsCthbYfKXvoQ3qC5x9,S2-COIN-1-2012,Active,1.00000000,1.00000000,213103,,1356153413,
24502,1CSz4MuNEMFqdgp27pzxVEVCrUCAKtJHjo,S2-COIN-1-2013,Active,1.00000000,1.00000000,216985,,1358490269,
24503,1CSZ4SJP6kPg7F671koRiJVLp7KtguLCqp,S2-COIN-1-2013,Active,1.00000000,1.00000000,219364,,1359876424,
24505,1Csz5W2FvqYX2DRsJmEcKfeJ1vaAmHbya4,S2-COIN-5,Active,5.00000000,5.00000000,210833,,1354598217,
24506,1CSZ776MVNzQKaRUvqVgLvGJyKTNUyrHus,S2-COIN-1-2013,Active,1.00000000,1.00000000,217943,,1359092197,
24508,1CSZ7LSDtDvSUQwRvv1dGJgfYx596gNQyH,S2-COIN-5,Active,5.00000000,5.00000000,227365,,1363950815,
24509,1Csz85KXPBmJzXV9W5vBt9mMY8HsCLp93o,S2-COIN-1-2013,Active,1.00000000,1.00000000,215240,,1357366729,
24511,1CszaEB2nLUczJdqphf6nb95sziKn4MR6p,S2-COIN-1-2013,Active,1.00000000,1.00000000,218090,,1359183469,
24513,1CSZajdDCv384WfH5sxZugY4WPeaD3aneE,S2-COIN-1-2013,Active,1.00000000,1.00000000,270555,,1384924017,
24514,1CsZaNYFT3rsPERNMD7k2q4Wc8gat9Sgnh,S2-COIN-5,Active,5.00000000,5.00000000,227365,,1363950815,
24516,1CszbSydDXJmfgWEUYwX3S1wFzTWA3DKps,S2-COIN-5,Active,5.00000000,5.00000002,227365,,1363950815,
24518,1CsZBWcDbxBWY6WbZEqMarxDB4SeL5SkFr,S2-COIN-5,Active,5.00000000,5.00000000,227365,,1363950815,
24520,1CsZck7tud5ksDTZXttf1UDMVEmWw3DHiP,S2-COIN-5,Active,5.00000000,5.00000000,229199,,1364856136,
24523,1CszDFVCRtrySXawHrXhUuPPwDuCxRFL8U,S2-COIN-1-2013,Active,1.00000000,1.00000000,220606,,1360555870,
24525,1CszdNPzAAqBK9GU7ta5DeffSujQnJZ1cU,S2-COIN-1-2013,Active,1.00000000,1.00000000,216094,,1357885062,
24526,1Cszem4AHZ6pPjLUxMLessckfhoz57obpS,S2-COIN-1-2012,Active,1.00000000,1.00000000,214115,,1356753889,
24527,1CSZEw4WR6vkVeboPo4VgLwckfYvQZBC2q,S2-COIN-1-2012,Active,1.00000000,1.00000000,213965,,1356674777,
24530,1CszFxN3v8yYGVCK8hNb7mVpa9dEmu5gQo,S2-COIN-1-2013,Active,1.00000000,1.00000000,216571,,1358201070,
24531,1CSZGdFMU1ixnNkh8ahef88x95upH7E1rv,S2-COIN-1-2012,Active,1.00000000,1.00000000,212476,,1355721233,
24534,1Cszgvyd86GjPov2yC4A14UGix1F5nqr56,S2-COIN-1-2013,Active,1.00000000,1.00000000,216985,,1358490269,
24535,1CsZH4xkgYLxRMGuATN8Sv1sqFQfAmLWwH,S2-COIN-5,Active,5.00000000,5.00000000,227365,,1363950815,
24537,1CSZhbKr2rVnm5yYR7fBnTUZ2sgwB9a4md,S2-COIN-1-2012,Active,1.00000000,1.00000000,210756,,1354550511,
24540,1CsZioUV68SSrgUru5XZg4eoySCwZFSLTd,S2-COIN-1-2012,Active,1.00000000,1.00000000,210248,,1354250823,
24541,1CszjFuHggwS8NEEFqAaQ3PvMqRwBzXnhf,S2-COIN-1-2012,Active,1.00000000,1.00000001,213103,,1356153413,
24549,1CszLUZNEoCNJBwQGeXUGEp2sDWKYwZWQ2,S2-COIN-1-2013,Active,1.00000000,1.00000002,218951,,1359653557,
24550,1CSZm4RFiMu6bu9EgKniNXDdDJZfW2hfqC,S2-COIN-5,Active,5.00000000,5.00000000,226869,,1363759144,
24552,1CSZMSN7P11b4wgZZejpoAiadMoWJWVVFv,S2-COIN-1-2012,Active,1.00000000,1.00000002,213965,,1356674777,
24553,1CszN5gFojTuYvMLPV76eT5K36RmMe3JuX,S2-COIN-1-2013,Active,1.00000000,1.00000000,221412,,1360988782,
24555,1CSzneomv4tJEnAjB7DVKLXeF9PeU67N5N,S2-COIN-1-2012,Active,1.00000000,1.00000000,211362,,1354953362,
24556,1CSznf3pyEwWXfTtz7LyDGWCYbTDUXKq7F,S2-COIN-1-2012,Active,1.00000000,1.00000000,213103,,1356153413,
24559,1CsznTmzL9gtDaaSM3PPy9YrLvQ9DwQFee,S2-COIN-1-2012,Active,1.00000000,1.00000000,210248,,1354250823,
24560,1CSZNVUm4d2YpWRBcBYXEtqNqr9e6SiF9h,S2-COIN-1-2013,Active,1.00000000,1.00000000,221412,,1360988782,
24562,1Csznypge4iABcn5MQmiLtJs7Zs4sFwDha,S2-COIN-1-2012,Active,1.00000000,1.00000000,208861,,1353477846,
24563,1CSzo25vJQT494WQ5WaXYtuPBezBwaWu9z,S2-COIN-1-2012,Active,1.00000000,1.00000002,212529,,1355757190,
24564,1CszorepfjuJDKbkj66MX3TUDSyrgVDPjH,S2-COIN-1-2013,Active,1.00000000,1.00000000,218553,,1359447297,
24574,1CszQSLvSGTH4XCq8uYvrvqd89TEejjgwJ,S2-COIN-1-2012,Active,1.00000000,1.00000000,212320,,1355602186,
24576,1CSZqzEvbe6pWn4VHf5BUB9ymKZMzPYR6D,S2-COIN-1-2012,Active,1.00000000,1.00000000,214526,,1356975296,
24577,1CsZrhg17NahXy3MzkxTuzq3qZCrAovtRN,S2-COIN-1-2012,Active,1.00000000,1.00000000,213103,,1356153413,
24579,1Cszs9VPYhPcEYoDQV3uVHwctjLc7jkbd8,S2-COIN-1-2013,Active,1.00000000,1.00000000,218090,,1359183469,
24585,1CSzTcYn7TEuPY9cbJENhL4BDWFkDpkBtP,S2-COIN-5,Active,5.00000000,5.00000000,223535,,1362029921,
24586,1CszTD9S9Z5kawfSmTYKo6iziRt4HGugSE,S2-COIN-1-2013,Active,1.00000000,1.00000001,216571,,1358201070,
24588,1CsztTM7JA2zsQQP5HqYyaQ3hYypB5pGee,S2-COIN-1-2013,Active,1.00000000,1.00000002,277991,,1388531359,
