snapshot,balance_filter,script_type_filter,spend_activity_filter,pubkey_count,utxo_count,supply_sats,exposed_pubkey_count,exposed_utxo_count,exposed_supply_sats,estimated_migration_blocks
70000,ge100,P2PK,all,123,124,3681865000000,123,124,3681865000000,0.05
70000,ge100,P2PK,never_spent,123,124,3681865000000,123,124,3681865000000,0.05
70000,ge100,P2PKH,active,105,1000,41514945000000,105,1000,41514945000000,0.39
70000,ge100,P2PKH,all,425,1892,99889395000000,105,1000,41514945000000,0.39
70000,ge100,P2PKH,never_spent,320,892,58374450000000,0,0,0,0.00
70000,ge1000,All,active,53,845,39824601000000,53,845,39824601000000,0.33
70000,ge1000,All,all,125,1187,92422610000000,57,849,40936242000000,0.33
70000,ge1000,All,never_spent,72,342,52598009000000,4,4,1111641000000,0.00
70000,ge1000,P2PK,all,4,4,1111641000000,4,4,1111641000000,0.00
70000,ge1000,P2PK,never_spent,4,4,1111641000000,4,4,1111641000000,0.00
70000,ge1000,P2PKH,active,53,845,39824601000000,53,845,39824601000000,0.33
70000,ge1000,P2PKH,all,121,1183,91310969000000,53,845,39824601000000,0.33
70000,ge1000,P2PKH,never_spent,68,338,51486368000000,0,0,0,0.00
80000,all,All,active,481,2248,50850604000040,481,2248,50850604000040,0.88
80000,all,All,all,57170,60334,400000000000000,51679,53448,308835632960462,21.77
80000,all,All,inactive,15,15,41073000000,15,15,41073000000,0.01
80000,all,All,never_spent,56674,58071,349108322999960,51183,51185,257943955960422,20.88
80000,all,P2PK,active,10,10,33243000000,10,10,33243000000,0.00
80000,all,P2PK,all,51207,51209,258013270960422,51206,51208,258013270960422,20.89
80000,all,P2PK,inactive,13,13,36072000000,13,13,36072000000,0.01
80000,all,P2PK,never_spent,51184,51186,257943955960422,51183,51185,257943955960422,20.88
80000,all,P2PKH,active,471,2238,50817361000040,471,2238,50817361000040,0.88
80000,all,P2PKH,all,5962,9122,141986726039578,473,2240,50822362000040,0.88
80000,all,P2PKH,inactive,2,2,5001000000,2,2,5001000000,0.00
80000,all,P2PKH,never_spent,5489,6882,91164364039538,0,0,0,0.00
80000,ge1,All,active,341,2034,50848352000040,341,2034,50848352000040,0.79
80000,ge1,All,all,54466,57380,399971162960462,51469,53164,308832498960462,21.66
80000,ge1,All,inactive,14,14,41072000000,14,14,41072000000,0.01
80000,ge1,All,never_spent,54111,55332,349081738960422,51114,51116,257943074960422,20.85
80000,ge1,P2PK,active,10,10,33243000000,10,10,33243000000,0.00
80000,ge1,P2PK,all,51138,51140,258012389960422,51137,51139,258012389960422,20.87
80000,ge1,P2PK,inactive,13,13,36072000000,13,13,36072000000,0.01
80000,ge1,P2PK,never_spent,51115,51117,257943074960422,51114,51116,257943074960422,20.85
80000,ge1,P2PKH,active,331,2024,50815109000040,331,2024,50815109000040,0.79
80000,ge1,P2PKH,all,3328,6240,141958773000040,332,2025,50820109000040,0.79
80000,ge1,P2PKH,inactive,1,1,5000000000,1,1,5000000000,0.00
80000,ge1,P2PKH,never_spent,2996,4215,91138664000000,0,0,0,0.00
80000,ge10,All,active,259,1732,50821063000040,259,1732,50821063000040,0.68
80000,ge10,All,all,52660,55143,399147127960462,51337,52812,308787897960462,21.52
80000,ge10,All,inactive,12,12,40828000000,12,12,40828000000,0.01
80000,ge10,All,never_spent,52389,53399,348285236960422,51066,51068,257926006960422,20.84
80000,ge10,P2PK,active,7,7,31969000000,7,7,31969000000,0.00
80000,ge10,P2PK,all,51085,51087,257993803960422,51084,51086,257993803960422,20.84
80000,ge10,P2PK,inactive,11,11,35828000000,11,11,35828000000,0.00
80000,ge10,P2PK,never_spent,51067,51069,257926006960422,51066,51068,257926006960422,20.84
80000,ge10,P2PKH,active,252,1725,50789094000040,252,1725,50789094000040,0.67
80000,ge10,P2PKH,all,1575,4056,141153324000040,253,1726,50794094000040,0.67
80000,ge10,P2PKH,inactive,1,1,5000000000,1,1,5000000000,0.00
80000,ge10,P2PKH,never_spent,1322,2330,90359230000000,0,0,0,0.00
80000,ge100,All,active,168,1459,50520872000040,168,1459,50520872000040,0.57
80000,ge100,All,all,841,2910,141142477000040,308,1600,53883676000040,0.62
80000,ge100,All,never_spent,673,1451,90621605000000,140,141,3362804000000,0.06
80000,ge100,P2PK,all,140,141,3362804000000,140,141,3362804000000,0.06
80000,ge100,P2PK,never_spent,140,141,3362804000000,140,141,3362804000000,0.06
80000,ge100,P2PKH,active,168,1459,50520872000040,168,1459,50520872000040,0.57
80000,ge100,P2PKH,all,701,2769,137779673000040,168,1459,50520872000040,0.57
80000,ge100,P2PKH,never_spent,533,1310,87258801000000,0,0,0,0.00
80000,ge1000,All,active,72,1024,47461608000040,72,1024,47461608000040,0.40
80000,ge1000,All,all,222,1528,124882942000040,74,1026,48009925000040,0.40
80000,ge1000,All,never_spent,150,504,77421334000000,2,2,548317000000,0.00
80000,ge1000,P2PK,all,2,2,548317000000,2,2,548317000000,0.00
80000,ge1000,P2PK,never_spent,2,2,548317000000,2,2,548317000000,0.00
80000,ge1000,P2PKH,active,72,1024,47461608000040,72,1024,47461608000040,0.40
80000,ge1000,P2PKH,all,220,1526,124334625000040,72,1024,47461608000040,0.40
80000,ge1000,P2PKH,never_spent,148,502,76873017000000,0,0,0,0.00
90000,all,All,active,619,3237,66073175036128,619,3237,66073175036128,1.27
90000,all,All,all,58833,63215,450000000000000,51968,54588,324747243812902,22.22
90000,all,All,inactive,15,15,41073000000,15,15,41073000000,0.01
90000,all,All,never_spent,58199,59963,383885751963872,51334,51336,258632995776774,20.94
90000,all,P2PK,active,12,12,34653000000,12,12,34653000000,0.00
90000,all,P2PK,all,51360,51362,258703720776774,51359,51361,258703720776774,20.96
90000,all,P2PK,inactive,13,13,36072000000,13,13,36072000000,0.01
